"No","lat","long","A","B","C","D","E","F"
25428,-51.5,244.5,1.639414,0.14331,4.869758,2.913835,12.26019,3.964904
25429,-50.5,244.5,1.873983,0.2502147,5.152584,3.058358,12.55233,3.868787
25430,-49.5,244.5,2.083372,0.4501783,5.373223,3.080761,12.87557,3.646545
25431,-48.5,244.5,2.241586,0.7385919,5.497527,3.001451,13.18499,3.26566
25432,-47.5,244.5,2.367636,0.719743,5.563118,2.898186,13.45812,2.895594
25433,-46.5,244.5,2.475459,0.2398697,5.557313,2.842642,13.67515,2.650441
25434,-45.5,244.5,2.444625,0.294132,5.486361,2.839949,13.85831,2.516338
25435,-44.5,244.5,2.287094,0.3434775,5.416548,2.856757,14.01809,2.458089
25436,-43.5,244.5,2.22467,0.7216723,5.396373,2.914592,14.15347,2.469277
25437,-42.5,244.5,2.107302,1.057611,5.431648,3.001205,14.28272,2.515959
25438,-41.5,244.5,1.839158,1.350257,5.518491,3.120801,14.41905,2.604124
25439,-40.5,244.5,1.470615,1.615937,5.375099,3.270287,14.18437,2.725424
25440,-39.5,244.5,1.165589,1.869088,5.091577,3.446974,13.83991,2.869037
25441,-38.5,244.5,0.9706635,2.11115,4.920052,3.640937,13.58519,3.034709
25442,-37.5,244.5,0.7812964,2.271349,4.778493,3.871818,13.40464,3.231578
25443,-36.5,244.5,0.6988718,2.405513,4.708281,4.142702,13.33525,3.452522
25444,-35.5,244.5,0.7487189,2.003912,4.752897,4.44626,13.37846,3.700155
25445,-34.5,244.5,0.955518,1.623552,4.906482,4.780305,13.51794,3.987629
25446,-33.5,244.5,0.8797135,1.271906,5.149188,4.776925,13.73228,4.303977
25447,-32.5,244.5,0.8726674,0.9488107,5.155599,4.804943,13.97174,4.673162
25448,-31.5,244.5,0.9838888,0.6634653,5.246467,4.406805,14.23756,5.080542
25449,-30.5,244.5,1.247839,0.1520282,5.412525,3.982264,14.54037,5.550659
25450,-29.5,244.5,1.652767,0.05245815,5.637596,3.557479,14.87993,6.072737
25451,-28.5,244.5,2.071691,0.003019429,5.912673,3.158959,15.26102,6.668395
25452,-27.5,244.5,2.462875,0.05401498,6.222148,2.815945,15.66881,7.341021
25453,-26.5,244.5,2.763059,0.07065657,6.547576,2.5562,16.08491,8.098181
25454,-25.5,244.5,2.983658,0.0229267,6.874729,2.39768,16.48533,8.961829
25455,-24.5,244.5,3.187518,0.03010572,7.189674,2.343794,16.84868,9.943062
25456,-23.5,244.5,3.368543,0.07440877,7.483167,2.361653,17.15475,11.0729
25457,-22.5,244.5,3.523804,0.1495509,7.741503,2.378823,17.34945,11.02623
25458,-21.5,244.5,3.657439,0.01724099,7.970396,2.410943,17.46977,10.92495
25459,-20.5,244.5,3.77822,0.1402478,8.168028,2.471603,17.43563,10.83149
25460,-19.5,244.5,3.885986,0.0447279,8.310093,2.555419,17.38455,10.70185
25461,-18.5,244.5,3.967225,0.02030524,8.355803,2.478682,17.27603,10.48272
25462,-17.5,244.5,4.003985,0.09888991,8.295627,2.259842,17.11337,10.1811
25463,-16.5,244.5,3.961407,0.02629219,8.212384,2.147018,17.03564,10.01301
25464,-15.5,244.5,3.818156,0.07446404,8.156043,2.187574,17.11282,10.11431
25465,-14.5,244.5,3.549345,0.2232246,8.02359,2.386102,17.22392,10.38035
25466,-13.5,244.5,3.092026,0.1298971,7.674591,2.70254,17.0274,10.62429
25467,-12.5,244.5,2.465013,0.06391934,7.061189,3.081192,16.30749,10.72088
25468,-11.5,244.5,1.766405,0.03716026,6.279536,3.437386,15.20292,10.63626
25469,-10.5,244.5,1.04793,0.01500513,5.493348,3.66519,13.89006,10.35875
25470,-9.5,244.5,0.5555064,0.2200426,4.844549,3.734761,12.37209,9.939751
25471,-8.5,244.5,0.2382154,0.5215498,4.403,3.787171,11.15601,9.628073
25472,-7.5,244.5,0.03350355,0.8719708,3.884432,3.957092,10.25406,9.44076
25473,-6.5,244.5,0.03460646,1.348951,3.261605,4.065675,9.348913,9.237739
25474,-5.5,244.5,0.00937483,1.624228,2.632957,4.039893,8.387485,8.833547
25475,-4.5,244.5,0.01788212,1.507609,2.212231,4.045476,7.807147,8.573031
25476,-3.5,244.5,0.03821362,1.5087,2.060473,4.238752,7.942562,8.806012
25477,-2.5,244.5,0.004456858,1.600555,2.187469,4.609285,8.750639,9.575964
25478,-1.5,244.5,0.01034999,1.502816,2.391397,4.662695,9.208965,9.796295
25479,-0.5,244.5,0.02694902,1.054345,2.628083,4.099404,8.929247,8.932154
25480,0.5,244.5,0.01209898,0.8068355,3.019341,3.688658,9.115716,8.410947
25481,1.5,244.5,0.004675095,0.7300573,3.495751,3.433627,9.833168,8.257388
25482,2.5,244.5,0.1724798,0.7960822,3.530673,3.244299,10.24602,8.049946
25483,3.5,244.5,0.5294773,0.5189861,3.461683,3.45353,10.38881,7.840176
25484,4.5,244.5,0.625499,0.04347867,3.54434,3.426382,10.60272,7.961412
25485,5.5,244.5,0.4395228,0.1513921,3.631521,3.186709,10.70439,8.611965
25486,6.5,244.5,0.3541954,0.4637961,3.506981,3.158284,10.33008,8.542025
25487,7.5,244.5,0.2856536,0.5582819,3.347021,3.27892,9.970836,8.670576
25488,8.5,244.5,0.5139608,0.5888508,3.429771,3.439829,10.1206,9.043109
25489,9.5,244.5,0.6206094,0.5509898,3.728365,3.667806,10.83661,9.767258
25490,10.5,244.5,0.5130761,0.5816871,4.017104,4.034658,11.72126,10.7401
25491,11.5,244.5,0.456774,0.6586508,4.239526,4.31511,12.35699,11.53466
25492,12.5,244.5,0.3501003,0.6519602,4.383008,4.51267,12.80686,12.1582
25493,13.5,244.5,0.4526087,0.4026545,4.444767,4.486435,12.96601,12.07101
25494,14.5,244.5,0.6745885,0.1063046,4.286409,4.056346,12.42199,10.40773
25495,15.5,244.5,0.9232512,0.07697289,4.13739,3.627141,11.84783,9.174973
25496,16.5,244.5,1.196747,0.08801776,4.092965,3.322596,11.65412,8.615714
25497,17.5,244.5,1.270437,0.1166799,3.95706,2.756367,11.37692,8.317626
25498,18.5,244.5,1.074261,0.194039,3.566485,2.192,10.20342,7.702907
25499,19.5,244.5,0.7569135,0.1622467,3.352088,1.966139,9.059511,7.389079
25500,20.5,244.5,0.5303465,0.09827641,3.241244,1.961448,8.647083,7.706507
25501,21.5,244.5,0.2531134,0.1146238,3.292971,2.496376,8.868216,8.636803
25502,22.5,244.5,0.03260405,0.4578349,3.18184,3.428351,8.69821,8.348442
25503,23.5,244.5,0.02866042,1.229859,2.835861,4.031891,8.193352,7.691607
25504,24.5,244.5,0.04240212,1.838128,2.786599,4.475411,8.124845,7.179128
25505,25.5,244.5,0.02851613,2.316685,2.882261,4.779604,8.411685,6.735237
25506,26.5,244.5,0.1230724,2.648545,3.118277,4.515313,8.933561,6.33726
25507,27.5,244.5,0.2422753,2.644486,3.309258,4.299672,9.274958,6.04055
25508,28.5,244.5,0.3488402,2.527057,3.432783,4.120213,9.468266,5.773535
25509,78.5,244.5,0.05727614,2.937662,0.5553635,7.715848,5.147583,12.83625
25510,79.5,244.5,0.10756,3.090516,0.3146769,7.361955,6.270786,12.29427
25511,80.5,244.5,0.4689349,3.331921,0.7927217,6.756613,7.340201,11.98085
25512,81.5,244.5,0.7893262,3.72238,0.1723628,6.412124,8.949186,11.76385
25513,82.5,244.5,0.3113058,3.815826,0.7364715,6.183449,11.55711,11.56278
25514,83.5,244.5,0.4820171,4.269189,2.218474,6.124533,13.5886,11.38203
25515,84.5,244.5,0.04044329,1.773726,0.0009137073,3.805571,7.687404,8.701735
25516,85.5,244.5,0.04055653,1.360424,0.1032113,3.649041,8.256231,8.557088
25517,86.5,244.5,0.1776028,0.7995424,0.01997708,3.559811,8.817326,8.35346
25518,87.5,244.5,0.0959141,0.2324107,0.09467587,3.337413,9.366837,8.044706
25519,88.5,244.5,0.1325329,0.1516059,0.383447,2.936238,9.905245,7.633032
25520,89.5,244.5,0.05757811,0.1129241,0.7754909,2.508945,10.37797,7.127689
25521,-73.5,245.5,0.07000752,0.01476277,0.9362783,0.03382549,3.464637,0.8605333
25522,-72.5,245.5,0.02745078,0.01451588,0.7339422,0.03597775,3.179793,0.9063248
25523,-71.5,245.5,0.01653179,0.03502779,0.4663705,0.09109842,2.912553,1.05446
25524,-70.5,245.5,0.005405044,0.08427839,0.04715402,0.2512142,2.829194,1.285593
25525,-69.5,245.5,0.177845,0.2065467,0.06799392,0.343196,3.000049,1.583528
25526,-68.5,245.5,0.07139772,0.03857941,0.02124407,0.3272595,3.377798,1.862716
25527,-67.5,245.5,0.03573089,0.1325265,0.04004626,0.1964306,3.86676,2.089623
25528,-66.5,245.5,0.02362899,0.05888523,0.03622645,0.0722435,4.328255,2.149038
25529,-65.5,245.5,0.07099805,0.1787623,0.1647179,0.3240482,4.773974,2.037636
25530,-64.5,245.5,0.05760723,0.5816998,0.1852882,0.6715895,5.294293,1.885827
25531,-63.5,245.5,0.1082135,0.4089813,0.005748347,0.9889516,5.97722,1.656311
25532,-62.5,245.5,0.1537086,0.1144247,0.4453359,0.9035892,6.979913,1.337776
25533,-61.5,245.5,0.09242433,0.204392,1.007402,0.4967458,8.451295,0.8118094
