"No","NN.sigma","lat","long"
3566,0.0134911813750079,-20,67.649
3567,0.32077954381111,-20,67.1
3568,0.334949723567742,-19.999,66.534
3569,0.346407518831824,-20,65.983
3570,0.293691996234023,-20,65.435
3571,0.0331736318046443,-20.092,64.934
3572,0.0111718973022681,-20.183,64.416
3573,0.00778584719429654,-20.275,63.902
3574,0.00418000191597535,-20.366,63.383
3575,0.0417163224812779,-20.366,62.242
3576,0.0355315007638636,-20.366,61.641
3577,0.0973561936227293,-20.366,61.033
3578,0.0598090341700405,-20.366,60.377
3579,0.103422490151658,-20.366,59.824
3580,0.0595610170989116,-20.367,59.225
3581,0.0471211530817923,-20.367,58.616
3582,0.0353616594364078,-20.367,58.154
3583,0.0114522244567904,-20.367,58.006
3584,0.0414055530697981,-20.367,57.966
3585,0.00999978934053428,-20.001,56.083
3586,0.0364538375786472,-20,54.434
3587,0.0507945824600877,-20,53.883
3588,0.0569420450642588,-20,53.333
3589,0.0758656660882186,-20,52.786
3590,0.268204925433717,-20.001,52.266
3591,0.304884135288261,-20,51.783
3592,0.438001908804943,-20,51.299
3593,0.191156993165153,-20,51
3594,0.287656482332035,-20,50.601
3595,0.179156882742494,-20,50.067
3596,0.243495154764499,-20,49.389
3597,0.252109218025488,-20,49.152
3598,0.25401984980862,-19.998,54.5
3599,0.315180795630776,-24.999,50.003
3600,0.301966621231725,-24.996,49.523
3601,0.0416053280474032,-24.998,49.009
3602,0.142674710502778,-24.999,48.504
3603,0.0961352287942851,-25.003,48
3604,0.17841830467359,-25.008,47.832
3605,0.0432782994696771,-25.015,47.653
3606,0.0160509787005528,-25.009,47.493
3607,0.0585802114105068,-25.001,47.462
3608,0.0138231247640832,-24.998,47.418
3609,0.0190150372100898,-24.663,43.871
3610,0.226741275119519,-24.667,43.804
3611,0.277001207988338,-24.674,43.549
3612,0.302063243168021,-24.665,43.338
3613,0.0708798210306901,-24.667,43.006
3614,0.349689386682596,-24.672,42.498
3615,0.215224755008138,-24.671,41.998
3616,0.17928669393731,-24.665,41.496
3617,0.33544776995913,-24.668,40.501
3618,0.273556254674408,-24.666,39.997
3619,0.228594147732916,-24.67,39.495
3620,0.329531874156299,-24.667,38.998
3621,0.296526473515612,-24.67,38.506
3622,0.187360792691325,-24.67,37.988
3623,0.404982827183895,-24.664,37.502
3624,0.220828518511676,-24.668,37
3625,0.104976993218843,-24.675,36.746
3626,0.424942735439893,-24.663,36.497
3627,0.41068241692683,-24.66,36.246
3628,0.23601950382224,-24.664,35.997
3629,0.384666052804891,-24.666,35.889
3630,0.24325941424698,-24.665,35.721
3631,0.144063212253989,-24.67,35.552
3632,0.114992203187184,-24.667,35.487
3633,0.126908734590212,-24.666,35.365
3634,0.0124598576260092,-31.06,30.322
3635,0.000830810331386647,-31.074,30.34
3636,0.0126931884828416,-31.114,30.372
3637,0.0221634681375626,-31.152,30.435
3638,0.0219130847729386,-31.186,30.5
3639,0.0262855897800286,-31.233,30.561
3640,0.0185123721250395,-31.291,30.613
3641,0.0748020811902587,-31.448,30.828
3642,0.00198309150110233,-31.57,30.999
3643,0.0303299515410267,-31.709,31.209
3644,0.166984265464942,-32.062,32.059
3645,0.25759713842171,-32.205,32.503
3646,0.209988219980989,-32.56,33.409
3647,0.236307734193208,-32.613,33.796
3648,0.177069265172716,-32.7,34.174
3649,0.194579119351634,-32.8,34.584
3650,0.278076529191083,-32.948,35.301
3651,0.378397578213235,-33,35.585
3652,0.559667678888254,-33.001,35.834
3653,0.510769135264966,-33.003,36.105
3654,0.513261146961295,-33.005,36.225
3655,0.205968594503626,-32.999,36.339
3656,0.486919859476639,-33.005,36.508
3657,0.554893161812475,-33.008,36.677
3658,0.568090529892151,-33.014,37.503
3659,0.70497323307622,-33.001,38.667
3660,0.751845596501746,-33.005,39.255
3661,0.724531897619665,-33.003,39.833
3662,0.719770490547609,-33.004,40.421
3663,0.723387731267218,-33,40.999
3664,0.795831244926873,-33.009,41.507
3665,0.726226427001668,-33.002,41.749
3666,0.770944216796253,-33.004,41.998
3667,0.790566682653983,-33.007,42.245
3668,0.812989484151811,-33.009,42.501
3669,0.804466495948453,-33.003,42.749
3670,0.792047433682029,-33,42.901
3671,0.781897795420804,-33.004,43.048
3672,0.780796361816563,-33.001,43.332
3673,0.792746916600244,-33.001,43.666
3674,0.783482520027194,-33.003,44.484
3675,0.79172229100208,-33.072,44.997
3676,0.703910660581752,-33.134,45.499
3677,0.635897209672536,-33.213,45.993
3678,0.555043093843235,-33.315,46.492
3679,0.659387891370401,-33.386,46.909
3680,0.69846445257685,-33.497,47.444
3681,0.650760947100702,-33.499,47.994
3682,0.735857281142243,-33.504,48.511
3683,0.76057401503778,-33.515,49.006
3684,0.56734734250841,-33.504,50.01
3685,0.656601476662127,-33.154,50.415
3686,0.562377067203087,-32.77,50.815
3687,0.29769607736808,-31.683,52.046
3688,0.267574373457986,-31.32,52.459
3689,0.0724573935158973,-30.955,52.865
3690,0.100609511389439,-30.591,53.272
3691,0.0673880371325211,-30.232,53.671
3692,0.0085705383839486,-29.864,54.095
3693,0.0683243718323439,-29.494,54.498
3694,0.193986165906899,-28.975,54.499
3695,0.047993641018255,-28.664,54.499
3696,0.066169139047533,-28.324,54.497
3697,0.301265312541586,-27.66,54.495
3698,0.0480747104276281,-27.33,54.485
3699,0.0436455458643828,-27.003,54.486
3700,0.0465669872664785,-26.67,54.488
3701,0.0504532574349279,-26.326,54.503
3702,0.0076362655771001,-26,54.501
3703,0.00630112318508738,-25.661,54.504
3704,0.00321756610106809,-25.331,54.505
3705,0.163084119846951,-24.997,54.5
3706,0.0174515237503646,-24.661,54.502
3707,0.0388847449689761,-24.336,54.52
3708,0.0445368329024729,-23.993,54.511
3709,0.0244599176246603,-23.656,54.515
3710,0.0524003597398213,-23.333,54.503
3711,0.0326253925739482,-22.994,54.504
3712,0.0481862582428218,-22.495,54.5
3713,0.0686506498236414,-21.996,54.507
3714,0.00873046897880895,-21.499,54.5
3715,0.0316308056878578,-21.001,54.508
3716,0.0594236208605242,-20.497,54.509
3717,0.212091304689283,-19.997,54.496
3718,0.0623324282845363,-19.489,54.671
3719,0.220435792038432,-19.003,54.829
3720,0.0429423458198512,-19.498,57.247
3721,0.129758386108844,-18.503,54.99
3722,0.25971839204038,-17.365,54.997
3723,0.360139627766315,-16.228,54.997
3724,0.379167332374459,-15.652,55.001
3725,1.10020370415977,-15.091,55.001
3726,0.825513219196968,-13.955,54.999
3727,0.711761276442461,-13.391,54.994
3728,0.852005475935613,-12.819,55
3729,0.835927524126352,-12.244,54.994
3730,0.934264286365736,-11.128,53.665
3731,0.953369461113876,-10.752,53.211
3732,0.932437024042914,-10.384,52.768
3733,0.92108550061931,-10.19,52.542
3734,1.02431594640408,-9.816,52.094
3735,1.20716822195403,-9.632,51.872
3736,1.10957552700827,-9.257,51.429
3737,0.958582417761051,-8.914,51.899
3738,1.18200814887403,-8.375,52.626
3739,1.27233551283095,-8.198,52.862
3740,1.2301008404624,-8.005,53.295
3741,1.36728490089131,-7.518,53.629
3742,1.31163039416274,-7.038,53.959
3743,1.44789313417169,-6.552,54.29
3744,1.50678397885133,-6.069,54.626
3745,1.48906387012819,-5.589,54.957
3746,1.56926344540148,-5.345,55.118
3747,1.60028754809124,-5.105,55.284
3748,1.95442093716453,-3.721,55.59
3749,1.96614443452407,-3.482,55.786
3750,1.92229636287599,-3.236,55.996
3751,2.71732781028119,-2.996,56.194
3752,2.67518452525718,-2.742,56.404
3753,2.71645865290296,-2.259,56.815
3754,4.15921164982665,-1.771,57.221
3755,4.2139676906256,-1.229,57.237
3756,4.62001447326903,-0.502,57.257
3757,4.51187580442044,-0.251,57.264
3758,4.52017245637463,-0.001,57.269
3759,4.54923677959459,0.248,57.279
3760,4.48046498597849,0.499,57.279
3761,4.40336830930948,1.194,57.299
3762,4.36190154717476,1.461,57.31
3763,3.75389711428654,2.399,57.692
3764,4.76021943237535,2.8,58.062
3765,4.08195099716648,3.194,58.427
3766,4.18017438545753,3.591,58.794
3767,4.72189013895332,3.998,59.155
3768,4.15996796855695,4.39,59.523
3769,4.35683539868735,5.196,60.259
3770,4.40728960423722,5.594,60.624
3771,4.36361098361941,5.994,60.991
3772,4.65611316628021,6.395,61.357
3773,4.57693320671182,6.792,61.724
3774,4.46199697806528,7.192,62.088
3775,4.57130075648518,7.595,62.46
3776,4.57164865401441,7.994,62.828
3777,4.31526936577984,8.396,63.195
3778,4.26604336315661,8.795,63.563
3779,3.61880343543764,9.196,63.93
3780,3.16286171810947,10.541,64.666
3781,2.69102862041636,11.076,64.665
3782,2.65190477196839,11.622,64.667
3783,2.33735667399905,12.161,64.668
3784,2.12068880157297,12.703,64.667
3785,1.93980078645036,13.785,64.666
3786,1.59995409340736,14.326,64.667
3787,1.67521898856542,14.867,64.667
3788,1.58642031225208,15.19,64.215
3789,0.84238123034942,16.484,62.417
3790,0.759481768066756,16.809,61.962
3791,0.68288036853047,17.132,61.513
3792,1.04641609525673,17.784,60.608
3793,0.482336724759707,18.11,60.151
3794,0.427223353574909,18.435,59.698
3795,1.46605552888669,19.09,58.789
3796,0.191313537227047,19.333,59.533
3797,0.863706795741232,19.333,60.616
3798,1.20635773476655,19.331,62.917
3799,1.38216386021039,19.333,64.334
3800,1.84818066650678,19.332,65.533
3801,1.43924504402699,19.833,65
3802,1.27853342550432,20.333,64.466
3803,1.29785167000961,20.717,64
3804,0.845752453375111,21.734,62.867
3805,0.496810946681095,22.134,62.4
3806,0.37712657857667,22.241,61.483
3807,0.879747669947037,21.717,61.533
3808,0.629882770116819,20.618,61.683
3809,0.529088191253233,20.249,61.735
3810,0.285555981876558,20.883,60.917
3811,0.199824540565818,21.25,60.535
3812,2.02451409559296,21.901,59.792
3813,0.452591284848773,22.465,61.194
3814,1.3005754435832,23.159,61.26
3815,1.08039396294505,23.385,60.721
3816,1.28560311491825,23.605,60.173
3817,0.613113072052319,23.828,59.628
3818,1.21769137394194,23.759,59.193
3819,0.81753745590135,23.633,59.06
3820,1.07783086179264,23.488,58.86
3821,1.10745834513785,24.045,59.084
3822,0.90760781846184,24.274,58.542
3823,1.14007787136682,24.499,57.993
3824,1.18323326619448,26.411,56.57
3825,2.06878803280819,18.086,58
3826,0.236822198376173,14.833,55.417
3827,0.169089598549059,14.667,54.75
3828,1.45649632233688,14.505,54.083
3829,0.315724601018627,14.333,53.417
3830,0.479504342675468,14.167,52.75
3831,2.3637754606049,13.997,52.169
3832,0.76689419194302,13.836,51.5
3833,1.65692233102536,12.361,43.703
3834,2.24017375563524,12.164,44
3835,1.51843425147893,12,44.5
3836,1.55824541104341,12.164,45.086
3837,1.25838310564835,12.5,46.417
3838,1.32914207108008,12.67,47.006
3839,2.0561551726799,12.828,47.664
3840,1.740541269158,13,48.333
3841,1.3714840726022,13.167,48.917
3842,1.85859421466163,13.495,50.253
3843,2.07312248802623,13.667,50.833
3844,1.62986284839966,14.917,50.833
3845,3.45714828604472,14.817,50.833
3846,6.02810671989531,14.664,50.831
3847,8.2923610758136,14.5,50.833
3848,0.764884259248359,13.83,51.5
3849,0.336756706342684,10.8,53.369
3850,0.325045303059555,10.569,53.436
3851,0.289161096961493,10.35,53.533
3852,0.336019643273519,10.17,53.631
3853,0.612492226333101,9.9,53.8
3854,0.547465787042832,9.636,53.931
3855,0.599104631323782,9.65,53.331
3856,0.345279471121193,9.703,51.506
3857,0.31667692603028,9.583,51.661
3858,0.303075203227908,9.464,51.831
3859,0.298932207665836,9.333,51.994
3860,0.454746278879687,9.103,52.28
3861,0.655921277798518,8.797,52.683
3862,0.847053556907274,8.503,53.081
3863,0.877213299587543,8.5,53.669
3864,0.955978835606947,8.497,54.25
3865,0.998931871641856,8.931,54.414
3866,0.967055298911347,8.497,54.831
3867,1.33474820585652,8.495,55.417
3868,1.24811962410263,8.495,56
3869,1.68522672367643,8.497,56.589
3870,1.78209289809106,8.505,57.172
3871,1.73486360006148,8.5,57.567
3872,2.13673333318653,8.5,58.1
3873,2.01303926423397,8.617,58.4
3874,1.99546230814759,8.7,58.617
3875,1.9921289286151,8.847,59
3876,2.33803349371788,8.95,59.233
3877,2.2029690992023,9.017,59.953
3878,2.55753110988547,9.014,60.486
3879,2.8564663136201,9.017,61.017
3880,3.23781677060606,9.017,62.083
3881,3.3037221861985,9.014,62.45
3882,4.18277883484424,8.9,63.133
3883,4.28499794807663,8.8,63.567
3884,4.66848593271452,8.7,64
3885,4.75148528822458,8.6,64.433
3886,4.71588648288292,8.5,64.867
3887,5.05962262875398,8.5,65.883
3888,5.50615149457508,8.5,66.383
3889,5.47944550847914,8.5,66.883
3890,6.07573855274466,8.5,67.383
3891,6.07821215569287,8.5,67.886
3892,6.21235303694793,8.5,68.383
3893,6.22282430625059,8.5,68.9
3894,6.30101248573971,8.5,69.417
3895,6.0463608203124,8.5,70
3896,6.2279379845434,8.497,70.586
3897,5.90566916454764,8.497,71.167
3898,5.78372939279112,8.5,71.75
3899,5.23553774745658,8.497,72.083
3900,5.22091195899638,8.5,72.433
3901,5.2397891452611,8.5,72.786
3902,4.71207668009258,8.5,73.136
3903,4.675952874934,8.5,73.483
3904,4.39135862138733,8.567,73.833
3905,3.96139577083506,8.65,74.247
3906,3.876628182514,8.733,74.667
3907,3.88881921049151,8.8,75
3908,3.33005676533215,8.867,75.333
3909,3.32332428489229,8.933,75.667
3910,3.25069643316528,9,76
3911,3.34228801135222,6.417,79.1
3912,3.21865628788473,6.55,79.297
3913,3.24967069097536,6.7,79.503
3914,3.33346136714211,6.8,79.603
3915,4.52944317334769,5.88,80.003
3916,4.35751811195191,5.817,80
3917,4.38618345642078,5.75,80
3918,4.63680973776216,5.667,80.003
3919,4.49414745947062,5.567,79.994
3920,4.50796058340468,5.25,80
3921,5.89103231951939,4.917,80
3922,5.88112914193483,4.5,80
3923,3.59535757568304,8.517,81.467
3924,3.54524924816635,8.617,81.6
3925,4.41144734750837,8.967,82.067
3926,4.02239421061033,9.217,82.4
3927,3.98708516391534,9.467,82.733
3928,4.23645644956499,9.717,83.064
3929,4.22728005522509,9.967,83.397
3930,4.18589875346445,9.967,83.847
3931,4.4064603885583,9.967,84.3
3932,4.39492985837066,9.967,84.3
3933,4.57845570753501,9.964,85.65
3934,4.74695420840245,9.967,86.203
3935,4.71808506987843,9.964,86.75
3936,4.72257751162512,9.833,86.786
3937,4.86429639055531,9.967,87.3
3938,4.83283734121647,9.967,87.853
3939,4.94454843026062,9.967,88.403
3940,4.9258194857971,9.967,88.95
3941,4.99387191526706,9.967,89.464
3942,4.96957011267028,9.964,89.983
3943,5.67023920778782,9.967,90.5
3944,5.50927356870226,9.964,91
3945,5.24531158162659,9.967,91.45
3946,5.4228742713657,9.967,91.903
3947,5.61461714248531,9.964,92.27
3948,5.4831976909632,9.964,92.636
3949,5.63522975562904,9.967,92.997
3950,5.40136277999136,9.967,93.369
3951,5.22605080643982,9.967,94.633
3952,5.09982171324539,9.9,95.067
3953,5.15488050236026,9.83,95.5
3954,5.90622590785724,9.833,95.833
3955,4.99197873233387,9.833,96.164
3956,5.10636928429821,9.833,96.5
3957,4.87472214275446,9.833,96.914
3958,6.05765973802214,9.833,97.286
3959,5.58420684597448,9.833,97.55
3960,0.524478697693587,-24.379,110.59
3961,0.128481084671622,-24.503,111.28
3962,0.317272535370734,-24.635,112
3963,0.334422354235169,-24.703,112.31
3964,0.447222257783264,-24.782,112.77
3965,0.378432960513517,-24.727,112.47
3966,0.104010445844373,-24.573,111.65
3967,0.0426837968181281,-24.42,110.93
3968,0.126902673836625,-23.888,110.64
3969,0.0836539419764493,-23.399,110.67
3970,0.0138369773293342,-22.912,110.71
3971,0.224287317426608,-21.938,110.8
3972,0.290322082161004,-21.45,110.84
3973,0.448438088222296,-20.478,110.93
3974,0.0810633946481425,-19.503,111
3975,0.142727119996235,-19.015,111.05
3976,0.430157517040264,-18.527,111.09
3977,0.376540642311868,-18.041,111.13
3978,0.646056478659151,-17.553,111.17
3979,0.698201062614003,-17.067,111.21
3980,1.02266297264495,-16.701,111.24
3981,0.986126184646389,-16.336,111.27
3982,1.34818902478334,-15.971,111.3
3983,1.35510085552677,-15.606,111.33
3984,1.43701519693538,-15.238,111.36
3985,1.68669591426893,-14.875,111.4
3986,1.65168704083978,-14.509,111.43
3987,1.63886807379245,-14.143,111.46
3988,1.93151204946093,-13.657,111.5
3989,1.91843841776855,-12.682,111.58
3990,1.94893612832579,-12.196,111.62
3991,1.78414311832004,-11.834,111.66
3992,1.8047829849828,-11.866,111.37
3993,1.87788073225618,-11.742,110.89
3994,1.88342233593301,-11.646,110.39
3995,2.20919701388262,-11.541,109.85
3996,2.03144941115023,-11.409,109.37
3997,2.12417020614914,-11.198,108.91
3998,2.04631003496616,-10.95,108.5
3999,2.12293314071133,-10.699,108.1
4000,2.08108239122948,-10.45,107.7
4001,2.25488111426074,-10.183,107.28
4002,2.67495061429241,-9.665,106.45
4003,2.80036749503092,-9.414,106.08
4004,2.77487652922774,-9,105.63
4005,3.02410492300285,-9.126,105.17
4006,2.88433574501205,-9.123,104.67
4007,2.76247333217702,-9.125,104
4008,2.97906586711516,-9.125,103.34
4009,3.23788851620692,-9.125,102.67
4010,3.21381834704829,-9.125,102
4011,3.62863367855823,-8.936,101.34
4012,3.36462780338134,-8.75,100.68
4013,3.2059046097067,-8.561,99.999
4014,3.21712988506615,-8.375,99.332
4015,3.27782410858175,-8,98
4016,3.43561346873286,-8,97.333
4017,4.20345903623281,-7.999,96.667
4018,3.65330863181972,-8,96.003
4019,4.51300668500784,-7.997,95.332
4020,4.61836549494061,-8.003,94
4021,4.65310879276174,-8,93.336
4022,5.61292775182267,-7.999,92.67
4023,5.43311037183505,-8,92
4024,5.36027132798182,-8,91.333
4025,5.21086160165371,-8,89.999
4026,5.18529522748354,-8,89.664
4027,5.23384424952577,-8,89
4028,6.95679114643284,-6,88.471
4029,8.20953615160139,-5.697,88.5
4030,8.2923610758136,-5.333,88.5
4031,8.20953615160139,-5,88.464
4032,6.93159849038526,-6.333,88.417
4033,5.84467402654944,-7.997,88.665
4034,5.30825621292917,-8,88.333
4035,5.69657446580889,-8,88
4036,4.38898910208083,-10.253,88.142
4037,4.38754560257509,-10.741,88.065
4038,4.41498000929639,-10.436,88.117
4039,4.40606229007723,-10.34,88.132
4040,4.39270622614194,-10.561,88.115
4041,4.39346640205762,-10.328,88.308
4042,6.0582998119673,-8,86.667
4043,6.12479883907263,-8,86
4044,6.22775424350458,-8,85.333
4045,5.94315842982428,-8.011,84.689
4046,5.98667897204137,-8,84
4047,5.5434058795301,-8.003,83.332
4048,4.50613507537389,-8,81.333
4049,3.89487765186681,-8,80
4050,3.97193565458475,-8,79.333
4051,3.88342291449494,-8,78.666
4052,3.78120622544312,-8,78
4053,3.65145168838097,-8,77.333
4054,3.31430073254013,-8,76.666
4055,3.29045661216453,-8,76
4056,2.97705873786943,-8,75.333
4057,2.49400526032864,-8,74.667
4058,2.55004609412248,-8,73.999
4059,2.37624365079636,-8,73.333
4060,2.22051856621379,-8,73.117
4061,2.43584232732209,-8.005,72.817
4062,2.41937866516038,-8,72.518
4063,2.31762695036057,-8.002,72.3
4064,2.27419293495348,-8,71.868
4065,2.5038538142234,-8,70.664
4066,7.42445790111567,-4,71.75
4067,NA,-3.272,71.983
4068,NA,-3.029,72.592
4069,8.2923610758136,-2.5,72.536
4070,NA,-3.25,73.167
4071,NA,-3.244,73.336
4072,NA,-3.457,72.82
4073,NA,-3.355,72.628
4074,NA,-3.667,72.003
4075,3.18138332180059,-7.997,70.261
4076,3.56518522419479,-7.999,69.333
4077,2.57758324090673,-8,68.528
4078,3.19923289482326,-7.999,66.665
4079,3.16460689367617,-7.997,66
4080,2.24297962982231,-8,64.646
4081,2.3548735164964,-8,63.997
4082,2.2742308721417,-8,63.333
4083,2.40430166027747,-8,62.667
4084,2.47057246381502,-8,62
4085,2.74969854168963,-8.002,61.459
4086,2.36635636715911,-8,60.665
4087,2.41127326947604,-8,60.183
4088,2.30597214098021,-8,59.839
4089,2.38158428950969,-8,59.338
4090,2.15828844599907,-8,58.699
4091,1.64486549687578,-8,58.403
4092,2.06661126390451,-7.997,58.003
4093,1.80127765918537,-7.997,57.353
4094,1.62776989890093,-8,56.666
4095,1.65804976736797,-8,56.039
4096,1.56109091157442,-8,55.333
4097,1.75006178401883,-7.999,54.667
4098,1.39109701076294,-7.999,54
4099,1.1895874792732,-8.4,53.6
4100,1.27612395578894,-8.599,53.4
4101,1.21016969382591,-8.7,53.3
4102,1.22108429197094,-8.8,53.2
4103,1.26735020163012,-8.876,53.124
4104,1.13930617385428,-8.95,53.047
4105,1.1212636606969,-9.028,52.972
4106,1.02902856907109,-9.1,52.9
4107,1.19043014193706,-9.373,52.625
4108,1.17343671862805,-9.467,52.253
4109,1.20199187343351,-9.55,51.905
4110,0.832013297752226,-10.133,51.833
4111,0.802029385021771,-10.447,51.222
4112,0.852282022323944,-10.75,51.25
4113,0.679060783414223,-11.207,50.79
4114,0.663892363459625,-11.665,50.333
4115,0.537464081486007,-11.999,50
4116,0.516338853334529,-12.1,49.898
4117,0.5400427821596,-12.2,49.797
4118,0.618196395698701,-12.281,49.717
4119,0.561010089589405,-12.353,49.645
4120,0.960339319479057,-12.1,48.886
4121,0.640876449153826,-11.999,48.811
4122,0.698277617632969,-11.9,48.736
4123,0.731103405828024,-11.8,48.66
4124,0.657201103020039,-11.7,48.581
4125,0.803448719104428,-11.3,48.278
4126,0.660619399079372,-10.79,47.89
4127,0.670587248131056,-10.276,47.505
4128,0.84021014599961,-9.769,47.117
4129,0.823013308222362,-9.258,46.73
4130,0.902604280630748,-8.748,46.348
4131,0.952224611897505,-7.633,45.958
4132,0.893723149526785,-7.017,45.957
4133,0.947364972393898,-6.403,45.958
4134,0.901541014088072,-5.783,45.958
4135,0.882047920234314,-5.169,45.958
4136,0.875703190705415,-5.042,45.28
4137,0.942214117022583,-4.917,44.503
4138,0.940908393101342,-4.792,43.928
4139,0.910433402536715,-4.666,43.252
4140,1.04839571543459,-4.566,42.681
4141,0.956148384206825,-4.464,42.111
4142,0.96794638928683,-4.364,41.541
4143,0.948024770033675,-4.26,40.972
4144,0.961980407324152,-4.209,40.689
4145,2.65388358951452,-4.16,40.403
4146,0.924630879835531,-4.108,40.117
4147,0.911077108784545,-4.058,39.825
4148,0.729683233180916,39.136,332.62
4149,2.23135621284972,42.881,330.77
4150,0.527681390629924,43.817,330.28
4151,0.828915687272611,48.033,328.03
4152,0.722151831686608,48.966,327.52
4153,0.0155688598922181,49.917,326.99
4154,0.0405884102708944,50.847,326.43
4155,0.601558807325367,51.783,325.87
4156,0.973748835481152,52.25,325.6
4157,0.713028329390549,52.783,325.27
4158,0.168267779927611,53.815,324.2
4159,0.163009964232087,54.633,323.22
4160,0.544485232741121,55.451,322.21
4161,0.605912768874097,56.272,321.18
4162,0.72914149262017,57.089,320.13
4163,0.765420461442325,57.903,319.06
4164,0.122351133733565,59.244,317.23
4165,0.240010330545379,59.418,316.98
4166,0.263610142089575,63.952,323.77
4167,0.200663616046185,63.736,324.5
4168,0.223952345914255,63.316,325.74
4169,0.0893727704073288,62.797,327.21
4170,0.187989109697774,62.4,328.37
4171,0.543355709122949,61.801,330.07
4172,0.714504309459178,61.185,331.74
4173,1.21525554473198,60.886,332.56
4174,1.24634542992729,60.333,334.18
4175,1.17153348720536,59.369,336.57
4176,0.748157350908531,58.6,338.5
4177,0.807813808250066,58.247,339.48
4178,0.699057978865598,58.081,339.87
4179,0.511137967179313,57.847,340.4
4180,0.36746806703694,57.147,342.08
4181,0.0215839013983151,55.785,345.34
4182,0.00818086427256443,54.508,348.29
4183,0.0107755817606031,54.453,348.41
4184,0.024584773173565,53.331,345.22
4185,0.0363533425498455,53.353,345.1
4186,0.0334751758883624,53.45,344.35
4187,0.0432907497031624,53.617,343.1
4188,0.0392896442254821,53.815,341.44
4189,0.0484148731295699,53.502,340.01
4190,0.0376749385121323,52.336,340.01
4191,0.0798888339357554,51.503,340
4192,0.149467308455572,51.497,341.77
4193,0.282836983307473,51.5,344.33
4194,0.29141735577922,51.497,344.81
4195,0.961656239906595,48.84,346
4196,0.0745515647327637,38.819,332.96
4197,0.00646602880520507,39.042,333.3
4198,0.342226710758377,39.716,334.23
4199,0.832972061360875,40.402,335.18
4200,0.336680427557039,41.056,336.17
4201,0.394586131238052,41.738,337.13
4202,0.55168762917027,42.428,338.13
4203,0.716488068666096,43.087,339.12
4204,0.939097447169528,43.787,340.13
4205,1.16157035398106,44.449,341.17
4206,1.42817622767898,45.134,342.2
4207,1.62346910401207,45.464,342.71
4208,1.49392371035116,45.817,343.25
4209,1.46234550150989,46.154,343.77
4210,1.39619864302353,46.484,344.3
4211,1.30940569343284,47.167,345.37
4212,1.22278988603609,47.504,345.92
4213,1.30259873873801,47.833,346.48
4214,1.08153493757253,48.187,347.03
4215,0.983868589119417,48.403,347.39
4216,1.07115762364735,48.803,348.05
4217,0.528633891314241,49.104,348.52
4218,0.635695840131066,49.182,348.77
4219,0.0338468118423822,53.501,346.09
4220,0.0335748038511801,53.646,345.79
4221,0.0296278189473576,53.69,345.68
4222,0.0320400983204663,53.726,345.61
4223,0.0375474141081389,53.799,345.46
4224,0.0314458781595878,53.936,345.26
4225,0.0619256601831367,54.417,344.17
4226,0.0594092973557115,54.584,343.83
4227,0.0661304506781422,54.749,343.47
4228,0.0716378645833406,54.871,343.19
4229,0.0551005455204389,54.888,343.13
4230,0.0557927249454415,54.947,343
4231,0.0352162320684345,55.093,342.74
4232,0.0438432170194843,57.75,350.67
4233,0.0238914393974684,57.756,350.39
4234,0.0203694479315853,57.751,350.19
4235,0.0215137069891237,57.748,350.02
4236,0.0207398108686877,57.743,349.58
4237,0.0454602147012447,57.75,348.16
4238,0.0877564697110821,57.749,347.65
4239,0.107557282315909,57.758,347.45
4240,0.122346633210558,57.77,347.24
4241,0.0755322725039779,57.785,347.11
4242,0.102184667882065,57.795,347.05
4243,0.110940662023074,57.896,346.37
4244,0.406865537837761,58,345.7
4245,0.426130809803009,58.183,344.82
4246,0.460948728107044,58.35,343.93
4247,0.597328092645238,58.533,343.05
4248,0.501532345198582,58.698,342.15
4249,0.622288300728307,58.911,341.1
4250,0.825880257481207,59,340.66
4251,0.831613726682456,59.351,338.81
4252,0.849919656110852,59.52,337.9
4253,0.867724374953852,59.698,336.99
4254,0.761984518506312,59.867,336.05
4255,0.817121873636789,60.295,334.51
4256,0.584646909122832,60.582,333.7
4257,0.661233359133509,60.883,333
4258,0.814759443887382,61.042,332.47
4259,0.752979457594327,61.175,332.08
4260,0.707298627004083,61.278,331.74
4261,0.658263234800877,61.467,331.2
4262,0.525699946710442,61.75,330.35
4263,0.203222775217301,62.036,329.49
4264,0.155042138266081,62.333,328.62
4265,0.186993336814777,62.634,327.74
4266,0.0559051311949599,62.917,326.87
4267,0.303107146420147,63.216,325.96
4268,0.107928191027107,63.504,325.05
4269,0.221496326607301,63.744,324.33
4270,0.227128975766451,63.843,324.03
4271,0.265465277394626,63.912,323.8
4272,0.258042597904694,63.961,323.77
4273,0.260057810343082,63.976,323.7
4274,0.297138809384035,64.084,323.23
4275,0.066741373723753,64.285,322.62
4276,0.0345126658053505,64.467,321.98
4277,0.0225695826802444,64.767,321.05
4278,0.0442287236016681,59.716,317.13
4279,0.0710412112196079,59.622,317.24
4280,0.0915187767649055,59.562,317.29
4281,0.0685626143498244,59.467,317.39
4282,0.124800153628978,59.16,317.71
4283,0.000318289849937903,58.466,318.43
4284,0.0178919173890862,58.167,318.72
4285,0.354771113471966,57.741,319.24
4286,0.259424469208028,57.348,319.77
4287,0.539653681521058,56.936,320.32
4288,0.350676032324685,56.122,321.35
4289,0.308841783019678,55.702,321.87
