Id,yyyymmdd,decy,time,latN,lonW,Depth,Temp,CTD_S,Sal1,Sig-th,O2(1),OxFix,Anom1,CO2,Alk,NO31,NO21,PO41,Si1,POC,PON,TOC,TN,Bact,POP,TDP,SRP,BSi,LSi,Pro,Syn,Piceu,Naneu
1030900819,20141121,2014.88956,1635,31.647,64.149,160.6,19.842,36.631,36.631,26.06,193.3,20.2,-30.1,2112.8,2409.4,0.47,0.01,0,0.94,-999,-999,57.1,5.1,-999,-999,82,15,-999,-999,11860,21,284,25
1030900821,20141121,2014.88956,1635,31.647,64.149,200.4,19.019,36.597,36.596,26.25,189.2,19.7,-37.7,2118.7,2398.5,2.08,0,0.06,1.22,-999,-999,54.2,6.4,-999,-999,127,74,-999,-999,3043,4,136,0
1030900823,20141121,2014.88956,1635,31.647,64.149,252.4,18.455,36.557,36.558,26.366,195.7,19.4,-33.6,2116.3,2394.4,3.64,0,0.16,1.51,-999,-999,49.6,7.3,-999,-999,248,198,-999,-999,17,12,83,2
1030900901,20141121,2014.89002,2036,31.649,64.124,299,18.132,36.539,36.539,26.436,194.2,18.6,-36.5,2110.2,2392.4,4.33,0,0.06,2.7,-999,-999,55.1,10.7,1.8,-999,262,-999,-999,-999,-999,-999,-999,-999
1030900903,20141121,2014.89002,2036,31.649,64.124,399.9,17.497,36.455,36.455,26.532,193.1,17.8,-40.5,2113.9,2389.2,6.14,0.01,0.16,3.46,-999,-999,46.5,8.6,1.2,-999,350,-999,-999,-999,-999,-999,-999,-999
1030900905,20141121,2014.89002,2036,31.649,64.124,498.2,16.493,36.275,36.274,26.638,184.9,19.9,-53.5,2124.5,2381.7,8.44,0.01,0.23,4.11,-999,-999,46,11.6,1.1,-999,476,-999,-999,-999,-999,-999,-999,-999
1031000601,20141211,2014.9444,1658,31.678,64.167,4.3,23.461,36.62,-999,25.031,213.2,23.2,3.7,2058.6,2400.1,0,0.01,0.04,0.6,13.52,1.98,71.6,4.7,-999,-999,78,0,-999,-999,44774,6273,1611,35
1031000603,20141211,2014.9444,1658,31.678,64.167,9.8,23.456,36.619,36.619,25.032,212.5,22.9,2.9,2058.5,2398,0,0.01,0.04,0.62,-999,-999,72.8,4.3,-999,-999,80,4,-999,-999,6446,5866,656,40
1031000605,20141211,2014.9444,1658,31.678,64.167,18.8,23.452,36.619,36.617,25.034,212.6,22.9,3,2059.4,2400.7,0,0.01,0.04,0.67,-999,-999,69.4,6.5,-999,-999,95,4,-999,-999,44460,6074,696,37
1031000608,20141211,2014.9444,1658,31.678,64.167,39.6,23.443,36.62,36.621,25.038,212.8,23,3.1,2059.2,2396.1,0,0.01,0.03,0.67,-999,-999,68.5,3.7,-999,-999,91,6,-999,-999,42673,6186,554,52
1031000609,20141211,2014.9444,1658,31.678,64.167,57.5,23.445,36.62,36.631,25.039,212.5,22.9,2.9,2062.1,2396.7,0,0.01,0.03,0.67,-999,-999,69.8,6.5,-999,-999,78,2,-999,-999,43196,6569,698,41
1031000611,20141211,2014.9444,1658,31.678,64.167,80.4,23.451,36.622,36.623,25.04,213.5,23.1,3.9,2058.2,2396.5,0,0.01,0.03,0.68,-999,-999,70.9,5.3,-999,-999,66,4,-999,-999,45245,6455,646,50
1031000613,20141211,2014.9444,1658,31.678,64.167,100.4,21.81,36.615,36.623,25.508,220.4,21.6,4.7,2080.2,2401,0.39,0.059,0.03,0.63,-999,-999,63.1,4.5,-999,-999,80,6,-999,-999,38745,323,881,42
1031000615,20141211,2014.9444,1658,31.678,64.167,117.3,20.805,36.639,36.638,25.805,210.5,20.9,-9,2094.5,2390.9,0.67,0.137,0.03,0.59,-999,-999,64.1,6.4,-999,-999,83,8,-999,-999,19068,28,926,8
1031000617,20141211,2014.9444,1658,31.678,64.167,140.5,20.217,36.638,36.643,25.965,201.3,20.4,-20.6,2106.8,2395.3,1.02,0.117,0.03,0.65,-999,-999,60.1,6.5,-999,-999,92,12,-999,-999,12419,13,337,8
1031000621,20141211,2014.9444,1658,31.678,64.167,198.3,19.18,36.61,36.603,26.219,188,19.7,-38.1,2121.7,2402.7,-999,-999,-999,-999,-999,-999,55,7.2,-999,-999,264,42,-999,-999,2796,15,124,5
1031000623,20141211,2014.9444,1658,31.678,64.167,249.7,18.635,36.574,36.57,26.333,195.2,19.3,-33.2,2113.4,2399.6,-999,-999,-999,-999,-999,-999,53.2,7.2,-999,-999,312,167,-999,-999,151,5,19,3
1031000713,20141211,2014.94482,2035,31.677,64.165,300.2,18.292,36.554,36.55,26.407,196,18.8,-33.9,2115.6,2397.2,-999,-999,-999,-999,-999,-999,51.3,8.5,1.4,-999,68,-999,-999,-999,-999,-999,-999,-999
1031000715,20141211,2014.94482,2035,31.677,64.165,401.9,17.757,36.502,36.506,26.505,194.8,18.1,-37.6,2120.9,2394,5.46,0.059,0.14,2.72,-999,-999,51.7,11.3,1.4,-999,66,-999,-999,-999,-999,-999,-999,-999
1031000718,20141211,2014.94482,2035,31.677,64.165,498.5,16.769,36.325,36.328,26.611,187.1,17.6,-50,2129.4,2382.3,7.78,0.059,0.28,3.6,3.31,0.49,48.6,11,1.6,0.001,445,-999,-999,-999,-999,-999,-999,-999
1031100902,20150204,2015.09465,1310,31.664,64.191,3.9,20.902,36.509,36.511,25.674,220.3,20.4,1,2068.7,2395.1,0.18,0.02,0.07,0.72,-999,-999,63.8,3.9,6.6,-999,62,1,-999,-999,42090,12035,823,44
1031100903,20150204,2015.09465,1310,31.664,64.191,9.6,20.902,36.509,36.511,25.674,220.1,20.3,0.8,2068.3,2396.3,0.04,0.02,0,0.76,-999,-999,65,5,-999,-999,70,0,-999,-999,123001,81188,10901,130
1031100905,20150204,2015.09465,1310,31.664,64.191,19.1,20.906,36.509,36.508,25.674,220.3,20.2,1,2067.9,2394.7,0,0.029,0,0.78,-999,-999,63.9,4.7,-999,-999,86,2,-999,-999,61897,2198,16363,29
1031100908,20150204,2015.09465,1310,31.664,64.191,40.2,20.907,36.509,36.508,25.675,220.3,20.2,1,2069.1,2395.3,0,0.02,0,0.81,-999,-999,63.9,3.9,6.5,-999,82,6,-999,-999,-999,-999,-999,-999
1031100909,20150204,2015.09465,1310,31.664,64.191,59.3,20.908,36.509,36.508,25.675,220.2,20.2,0.9,2067.8,2395.6,0,0.029,0,0.8,-999,-999,63.7,3.1,-999,-999,63,2,-999,-999,42096,12393,1283,42
1031100911,20150204,2015.09465,1310,31.664,64.191,79.4,20.913,36.509,36.51,25.675,220.2,20.3,0.9,2069.1,2398.9,0,0.029,0,0.86,-999,-999,66.4,3.3,-999,-999,88,3,-999,-999,40880,12158,947,32
1031100915,20150204,2015.09465,1310,31.664,64.191,119.6,20.918,36.514,36.513,25.679,220.3,20.1,1,2069.2,2398,0.05,0.039,0,0.84,-999,-999,63,3.4,-999,-999,61,7,-999,-999,32852,10075,795,11
1031100917,20150204,2015.09465,1310,31.664,64.191,141.1,20.68,36.535,36.533,25.761,213.4,20.1,-6.7,2079.3,2398.7,0.52,0.068,0,0.93,-999,-999,62,5.9,-999,-999,77,19,-999,-999,14377,5012,1714,6
1031100919,20150204,2015.09465,1310,31.664,64.191,159.3,20.325,36.556,36.554,25.874,206.8,19.9,-14.7,2091,2388.4,0.9,0.039,0,0.86,-999,-999,60.3,5,-999,-999,88,35,-999,-999,6325,2344,1369,10
1031100921,20150204,2015.09465,1310,31.664,64.191,199.7,19.101,36.53,36.529,26.179,203.1,18.9,-23.5,2105.2,2397.8,1.42,0.01,0.03,1.01,-999,-999,53.9,5,-999,-999,59,38,-999,-999,46,41,2241,5
1031100924,20150204,2015.09465,1310,31.664,64.191,250,18.703,36.547,36.548,26.296,197.9,18.9,-30.3,2112.3,2393.3,2.76,0,0.08,1.23,-999,-999,52.8,7.8,2.1,-999,165,124,-999,-999,32,29,1586,4
1031101013,20150204,2015.09582,2325,31.647,64.23,299.4,18.462,36.54,36.549,26.354,197.1,18.8,-32.2,2115.2,2395.9,4.04,0.059,0,3.38,-999,-999,49.1,7,1.5,-999,167,-999,-999,-999,-999,-999,-999,-999
1031101015,20150204,2015.09582,2325,31.647,64.23,401.5,17.726,36.477,36.486,26.493,193.2,18.1,-39.4,2122.7,2390.4,5.94,0.059,0.15,3.64,-999,-999,49.8,8.9,1.3,-999,250,-999,-999,-999,-999,-999,-999,-999
1031101017,20150204,2015.09582,2325,31.647,64.23,500.5,16.486,36.253,36.262,26.622,182.5,17.6,-56,2138.3,2381.1,9.16,0.059,0.35,4.78,-999,-999,-999,12.2,1.2,-999,423,-999,-999,-999,-999,-999,-999,-999
2031100301,20150220,2015.13901,1743,31.647,64.157,4.7,20.33,36.503,36.504,25.824,223.2,19.9,1.6,2074.1,2393.5,-999,-999,-999,-999,-999,-999,63,4.1,-999,-999,74,8,-999,-999,13134,16242,3941,62
2031100303,20150220,2015.13901,1743,31.647,64.157,9.8,20.332,36.503,36.503,25.824,223,19.9,1.4,2074.9,2393.3,-999,-999,-999,-999,-999,-999,62.2,4.4,-999,-999,67,6,-999,-999,13353,16420,4478,41
2031100305,20150220,2015.13901,1743,31.647,64.157,19,20.334,36.503,36.504,25.824,223,19.8,1.4,2073.8,2395.3,-999,-999,-999,-999,-999,-999,64.6,3.7,-999,-999,79,7,-999,-999,13135,16130,4732,37
2031100307,20150220,2015.13901,1743,31.647,64.157,41.5,20.336,36.503,36.503,25.824,222.9,19.9,1.4,2074.8,2393.3,-999,-999,-999,-999,-999,-999,64.3,6.4,-999,-999,93,7,-999,-999,14050,17110,4874,64
2031100309,20150220,2015.13901,1743,31.647,64.157,60,20.328,36.504,36.504,25.828,222.7,19.8,1.1,2073,2396.7,-999,-999,-999,-999,-999,-999,64.5,4.3,-999,-999,76,6,-999,-999,11735,18273,5208,72
2031100311,20150220,2015.13901,1743,31.647,64.157,80.4,20.332,36.506,36.507,25.83,222,19.8,0.5,2073,2392.8,-999,-999,-999,-999,-999,-999,62.5,3.9,-999,-999,83,9,-999,-999,14547,16784,4745,28
2031100313,20150220,2015.13901,1743,31.647,64.157,100.5,20.337,36.52,36.521,25.84,221.6,19.7,0.1,2072.8,2393.9,-999,-999,-999,-999,-999,-999,58.2,5.1,-999,-999,47,10,-999,-999,14204,14763,3919,11
2031100315,20150220,2015.13901,1743,31.647,64.157,120.4,20.335,36.543,36.543,25.86,221.3,19.7,-0.2,2075,2394.7,-999,-999,-999,-999,-999,-999,60.7,3,-999,-999,55,8,-999,-999,20554,14140,3748,4
2031100317,20150220,2015.13901,1743,31.647,64.157,139.5,20.331,36.543,36.547,25.861,220.8,19.7,-0.8,2075.4,2398.3,-999,-999,-999,-999,-999,-999,60,4.9,-999,-999,84,7,-999,-999,10891,7897,1910,10
2031100319,20150220,2015.13901,1743,31.647,64.157,160.8,20.335,36.548,36.552,25.865,220.7,19.8,-0.8,2075,2397.4,-999,-999,-999,-999,-999,-999,58.8,3.1,-999,-999,78,8,-999,-999,10392,7372,1694,7
2031100321,20150220,2015.13901,1743,31.647,64.157,198.2,20.178,36.555,36.562,25.915,220.2,19.7,-1.9,2077.8,2398.3,-999,-999,-999,-999,-999,-999,57.9,4.1,-999,-999,77,8,-999,-999,6945,6430,1197,15
2031100323,20150220,2015.13901,1743,31.647,64.157,251.5,19.084,36.546,36.547,26.198,203.8,19.2,-22.8,2101.5,2396.1,-999,-999,-999,-999,-999,-999,53.2,6,-999,-999,94,84,-999,-999,10,51,27,0
2031100413,20150220,2015.13936,2046,31.618,64.156,300.5,18.745,36.56,-999,26.298,194.2,18.5,-33.8,2115.8,2397.5,-999,-999,-999,-999,-999,-999,47.5,5.9,1.3,-999,143,-999,-999,-999,-999,-999,-999,-999
2031100415,20150220,2015.13936,2046,31.618,64.156,400.8,17.921,36.504,-999,26.466,194.5,17.9,-37.2,2120.3,2393.7,-999,-999,-999,-999,-999,-999,47.9,7.9,1.2,-999,221,-999,-999,-999,-999,-999,-999,-999
2031100417,20150220,2015.13936,2046,31.618,64.156,501.6,17.054,36.356,-999,26.568,193.2,17.5,-42.5,2126.3,2384.8,-999,-999,-999,-999,-999,-999,47.5,10.1,-999,-999,310,-999,-999,-999,-999,-999,-999,-999
1031200301,20150312,2015.19432,2217,31.667,64.168,298.9,18.488,36.546,36.546,26.352,196.2,18.6,-33,2115.1,2391.2,4.24,0,0.15,2.49,-999,-999,49.5,6.6,2,-999,251,-999,-999,-999,-999,-999,-999,-999
1031200303,20150312,2015.19432,2217,31.667,64.168,399.9,17.663,36.465,36.466,26.5,194,17.8,-38.8,2121.8,2387.4,6,0,0.26,3.04,-999,-999,46.7,8.5,1.9,-999,326,-999,-999,-999,-999,-999,-999,-999
1031200305,20150312,2015.19432,2217,31.667,64.168,498.4,16.601,36.27,36.272,26.608,186.5,16.9,-51.5,2132.8,2374.8,8.59,0.01,0.45,4.01,-999,-999,44.3,11.1,1.8,-999,397,-999,-999,-999,-999,-999,-999,-999
1031200801,20150313,2015.19647,1703,31.608,64.189,5.6,20.009,36.529,36.529,25.93,227.9,19.4,5,2074.8,2396.6,0,0.02,0,1.28,-999,-999,56.7,3.5,-999,-999,56,27,-999,-999,18828,21052,3480,266
1031200803,20150313,2015.19647,1703,31.608,64.189,9.9,20.006,36.529,36.529,25.931,227.6,19.2,4.8,2074.6,2398.2,0,0.02,0.03,1.31,-999,-999,56.3,4.5,-999,-999,-999,18,-999,-999,17753,19709,3108,201
1031200805,20150313,2015.19647,1703,31.608,64.189,19.9,20.011,36.529,36.529,25.931,227.6,19.2,4.8,2073.5,2398.1,0,0.01,0.03,1.36,-999,-999,57.6,3.2,-999,-999,65,23,-999,-999,19652,21945,3586,147
1031200807,20150313,2015.19647,1703,31.608,64.189,40.8,20.011,36.529,36.528,25.931,227.6,19.2,4.8,2074.7,2397.4,0,0.029,0.04,1.4,-999,-999,57.5,3.7,-999,-999,74,8,-999,-999,18298,21487,3342,63
1031200809,20150313,2015.19647,1703,31.608,64.189,59.4,20.009,36.528,36.528,25.932,227.4,19.1,4.6,2074.3,2397.8,0,0.02,0,1.44,-999,-999,57.6,4.1,-999,-999,98,13,-999,-999,16792,19928,3271,72
1031200811,20150313,2015.19647,1703,31.608,64.189,84.5,20.005,36.527,36.527,25.933,227.1,19.1,4.3,2073.6,2396.2,0,0.039,0,1.48,-999,-999,58.4,3.8,-999,-999,85,4,-999,-999,15614,19784,3593,48
1031200813,20150313,2015.19647,1703,31.608,64.189,101,19.908,36.516,36.516,25.952,223.1,19.1,-0.2,2076.2,2395.7,0.34,0.264,0,1.54,-999,-999,-999,5,-999,-999,96,12,-999,-999,6415,13745,3871,36
1031200815,20150313,2015.19647,1703,31.608,64.189,120.3,19.905,36.516,36.515,25.954,222.3,19,-1,2077.6,2395.8,0.43,0.303,0,1.58,-999,-999,58.7,3.9,-999,-999,84,18,-999,-999,5891,8751,1649,24
1031200817,20150313,2015.19647,1703,31.608,64.189,139.1,19.904,36.517,36.517,25.955,222.7,19.1,-0.5,2076.9,2394.7,0.47,0.312,0,1.65,31.94,7.7,58.2,4,6.2,-999,68,31,-999,-999,5232,8605,1479,24
1031200819,20150313,2015.19647,1703,31.608,64.189,161.5,19.895,36.523,36.522,25.964,221.7,18.9,-1.6,2077.7,2394.1,0.5,0.273,0.03,1.7,-999,-999,54.3,3.2,-999,-999,73,14,-999,-999,2225,5354,716,22
1031200821,20150313,2015.19647,1703,31.608,64.189,203.5,19.265,36.547,36.546,26.149,202.4,18.9,-23.4,2101.1,2397,2.3,0.01,0.05,1.98,-999,-999,54.6,5.8,-999,-999,112,82,-999,-999,0,176,11,5
1031200823,20150313,2015.19647,1703,31.608,64.189,253.4,18.817,36.538,36.536,26.26,204.4,18.7,-23.4,2104.6,2395.4,2.93,0.01,0.09,2.13,-999,-999,52.7,5.9,-999,-999,128,110,-999,-999,0,27341,5,-999
1031300501,20150409,2015.27033,1604,31.665,64.166,2.7,21.718,36.478,36.485,25.424,221.6,21.7,5.4,2064.1,2389.4,0,0,0,0,-999,-999,66.9,3.4,-999,-999,67,2,-999,-999,26019,56368,818,87
1031300503,20150409,2015.27033,1604,31.665,64.166,10.2,21.436,36.65,36.642,25.634,220.9,21.4,3.9,2070.6,2397.8,0,0,0,0,-999,-999,67.3,3.4,-999,-999,59,2,-999,-999,23711,13426,789,46
1031300505,20150409,2015.27033,1604,31.665,64.166,20.2,21.376,36.668,36.666,25.665,219.9,21.4,2.6,2071.5,2404.5,0,0,0,0,-999,-999,67.1,4.4,-999,-999,50,2,-999,-999,23796,13486,977,48
1031300507,20150409,2015.27033,1604,31.665,64.166,40.1,20.948,36.645,36.646,25.767,222.9,21.1,4,2072.6,2401.3,0,0,0,0,-999,-999,65.6,4,-999,-999,53,1,-999,-999,31158,19896,1163,55
1031300509,20150409,2015.27033,1604,31.665,64.166,60.2,20.243,36.593,36.593,25.919,225.1,20.4,3.3,2077,2396.7,0,0,0,0,-999,-999,64,2.9,-999,-999,58,3,-999,-999,3105,2066,507,35
1031300511,20150409,2015.27033,1604,31.665,64.166,80.5,19.878,36.564,36.564,25.995,225.9,20.3,2.5,2078.1,2392.8,0,0.02,0,0,-999,-999,63.8,3,-999,-999,65,1,-999,-999,59829,49767,2195,236
1031300513,20150409,2015.27033,1604,31.665,64.166,101,19.829,36.562,36.562,26.008,223.9,20.2,0.4,2081.2,2394.3,0.09,0.166,0,0,-999,-999,63.3,3.8,-999,-999,71,3,-999,-999,20640,12888,1722,83
1031300515,20150409,2015.27033,1604,31.665,64.166,120.7,19.804,36.568,36.567,26.02,222.8,20.2,-0.9,2082.5,2393.7,0.2,0.244,0,0,-999,-999,60.2,3.8,-999,-999,40,6,-999,-999,5611,4201,726,24
1031300517,20150409,2015.27033,1604,31.665,64.166,140.4,19.726,36.57,36.569,26.043,219.3,20,-4.6,2085.8,2391.9,0.37,0.098,0,0,-999,-999,58.9,5,-999,-999,82,15,-999,-999,823,1857,249,7
1031300519,20150409,2015.27033,1604,31.665,64.166,159.4,19.627,36.566,36.566,26.067,209.1,19.9,-15.2,2095.3,2396.5,0.8,0.029,0.04,0.23,-999,-999,57.4,4.3,-999,-999,99,39,-999,-999,748,633,298,5
1031300521,20150409,2015.27033,1604,31.665,64.166,201.1,19.044,36.551,36.55,26.209,200,19.4,-26.8,2108.1,2394.2,1.68,0.02,0.1,0.43,-999,-999,52.4,4.9,-999,-999,124,89,-999,-999,50,106,29,2
1031300523,20150409,2015.27033,1604,31.665,64.166,251.4,18.58,36.546,36.545,26.326,193.7,19.2,-35,2116.6,2388.8,2.8,0.01,0.18,0.7,-999,-999,51.3,7.5,-999,-999,226,147,-999,-999,14,24,2,0
1031300614,20150409,2015.27069,1915,31.658,64.165,300.4,18.305,36.541,36.541,26.394,192.5,19.1,-37.4,2120,2388.3,4.21,0,0.21,1.35,-999,-999,48.1,7.7,1.3,-999,211,-999,-999,-999,-999,-999,-999,-999
1031300616,20150409,2015.27069,1915,31.658,64.165,402.8,17.686,36.471,36.472,26.498,191.3,18.6,-41.4,2125.1,2383.9,5.58,0,0.27,1.77,-999,-999,47.7,9.9,1.1,-999,262,-999,-999,-999,-999,-999,-999,-999
1031300618,20150409,2015.27069,1915,31.658,64.165,496.9,16.655,36.285,36.284,26.607,187.8,17.7,-49.9,2136.1,2371.6,8.09,0,0.42,2.71,-999,-999,46.1,11.4,1,-999,341,-999,-999,-999,-999,-999,-999,-999
2031300401,20150424,2015.31148,1636,31.738,64.168,5.7,22.633,36.705,-999,25.336,216.3,22.5,3.9,2070,2399.8,0,0.01,0,0,-999,-999,65.8,3.8,-999,-999,48,0,-999,-999,-999,-999,-999,-999
2031300403,20150424,2015.31148,1636,31.738,64.168,10.9,22.604,36.712,36.711,25.351,216.4,22.5,3.9,2067.6,2402.3,0,0.01,0.07,0,-999,-999,65.9,3.9,-999,-999,42,4,-999,-999,861,7726,586,50
2031300405,20150424,2015.31148,1636,31.738,64.168,20.6,22.578,36.734,36.732,25.375,216.7,22.4,4.1,2068.5,2399.6,0,0.01,0,0,-999,-999,65.9,4.4,-999,-999,56,0,-999,-999,1071,6267,429,47
2031300407,20150424,2015.31148,1636,31.738,64.168,40.5,22.409,36.741,36.741,25.43,217.4,22.2,4.2,2070.8,2401.8,0,0.01,0,0,-999,-999,-999,4.1,-999,-999,44,2,-999,-999,3176,9140,644,68
2031300409,20150424,2015.31148,1636,31.738,64.168,61.5,22.1,36.709,36.71,25.495,217.4,22.1,3,2069.7,2399.9,0,0.02,0,0,-999,-999,63.4,2.5,-999,-999,64,1,-999,-999,11293,10172,575,61
2031300411,20150424,2015.31148,1636,31.738,64.168,80,21.528,36.66,-999,25.62,221.3,21.6,4.7,2071.4,2398,0,0.01,0,0,-999,-999,64.6,4.6,-999,-999,58,0,-999,-999,13004,10954,207,18
2031300413,20150424,2015.31148,1636,31.738,64.168,100.3,21.243,36.639,36.645,25.684,218.4,21.3,0.6,2073.6,2398.8,0,0.02,0,0,-999,-999,61.6,4.2,-999,-999,43,0,-999,-999,71900,8377,538,68
2031300415,20150424,2015.31148,1636,31.738,64.168,119.8,20.765,36.601,36.602,25.787,212.6,20.9,-7.2,2085.8,2392.1,0.05,0.029,0,0,-999,-999,-999,3.9,-999,-999,58,2,-999,-999,55962,2623,938,62
2031300417,20150424,2015.31148,1636,31.738,64.168,140,20.406,36.604,36.588,25.888,213.3,20.7,-7.9,2086.4,2396.4,0.14,0.078,0,0,-999,-999,-999,3.4,-999,-999,56,21,-999,-999,29689,1661,842,44
2031300419,20150424,2015.31148,1636,31.738,64.168,158.4,20.291,36.657,36.653,25.96,-999,18.5,-999,2106.2,2397.5,0.43,0.039,0,0,-999,-999,55.1,4.5,-999,-999,45,12,-999,-999,23526,418,554,13
2031300421,20150424,2015.31148,1636,31.738,64.168,201.3,19.651,36.691,36.689,26.158,183,20.2,-41.1,2125.6,2403.4,1.04,0.02,0.03,0.24,-999,-999,52.7,5.9,-999,-999,23,29,-999,-999,313,51,1209,5
2031300423,20150424,2015.31148,1636,31.738,64.168,251.2,18.736,36.57,36.57,26.305,193,19.6,-35,2115.5,2391.5,2.21,0.02,0.13,0.59,-999,-999,50.9,6.4,-999,-999,147,118,-999,-999,223,10,17,2
2031300513,20150424,2015.31178,1910,31.761,64.163,301.2,18.42,36.552,36.552,26.373,194.3,19.2,-35.1,2117.9,2397.7,2.31,0.02,0.14,0.35,-999,-999,48.9,6.9,1.2,-999,198,-999,-999,-999,-999,-999,-999,-999
2031300515,20150424,2015.31178,1910,31.761,64.163,400.4,17.929,36.515,-999,26.472,193.7,18.7,-37.9,2119.5,2395,3.45,0.02,0.22,0.88,-999,-999,49,7.7,1.2,-999,218,-999,-999,-999,-999,-999,-999,-999
2031300517,20150424,2015.31178,1910,31.761,64.163,501.7,17.104,36.38,36.38,26.574,189.5,18.2,-46,2129.4,2388.1,5.36,0.02,0.38,1.6,-999,-999,45,9.2,1.3,-999,326,-999,-999,-999,-999,-999,-999,-999
1031400701,20150513,2015.36346,1553,31.585,64.151,5.3,22.271,36.594,36.594,25.356,221.2,22.3,7.3,2077.2,2399,0.09,0.068,0.05,0,-999,-999,59.7,4.1,-999,-999,70,3,-999,-999,1430,21633,1034,6
1031400703,20150513,2015.36346,1553,31.585,64.151,10.5,22.101,36.589,36.591,25.401,221.5,22.1,6.9,2072.7,2394.8,0.08,0.078,0.07,0,-999,-999,60.5,4.6,-999,-999,86,2,-999,-999,5091,11230,657,9
1031400705,20150513,2015.36346,1553,31.585,64.151,19.8,21.034,36.6,36.598,25.708,225.5,21.1,6.8,2075.4,2394.9,0.08,0.078,0.08,0,-999,-999,59.7,4.3,-999,-999,-999,2,-999,-999,1678,28233,1061,6
1031400707,20150513,2015.36346,1553,31.585,64.151,40.1,20.204,36.591,36.592,25.927,227.3,20.4,5.4,2075.8,2395.8,0.08,0.088,0.11,0,-999,-999,58.5,5.1,-999,-999,57,0,-999,-999,7514,25777,695,289
1031400709,20150513,2015.36346,1553,31.585,64.151,60,19.951,36.586,36.587,25.992,226.9,20.1,3.9,2076.4,2395.3,0.08,0.078,0.63,0.2,-999,-999,56.1,4.5,-999,-999,52,0,-999,-999,16376,26861,962,306
1031400711,20150513,2015.36346,1553,31.585,64.151,80,19.823,36.583,36.583,26.025,223.7,20.3,0.2,2082,2401.2,0.14,0.156,0.08,0,-999,-999,56.6,4.2,-999,-999,66,1,-999,-999,23926,17456,6299,488
1031400713,20150513,2015.36346,1553,31.585,64.151,100.1,19.71,36.578,36.578,26.052,216.4,20.1,-7.6,2086.2,2394.1,0.51,0.254,0.08,0.24,-999,-999,53.9,5.6,-999,-999,66,19,-999,-999,13280,6588,4451,719
1031400715,20150513,2015.36346,1553,31.585,64.151,119.9,19.613,36.576,36.576,26.076,213.7,19.9,-10.7,2088,2393.6,0.86,0.166,0.57,0.31,-999,-999,54.1,4.9,-999,-999,80,31,-999,-999,2997,1552,900,279
1031400717,20150513,2015.36346,1553,31.585,64.151,140.3,19.55,36.576,36.575,26.094,208.5,19.9,-16.1,2092.8,2394.2,1.11,0.137,0.65,0.36,-999,-999,51.6,5.1,-999,-999,88,39,-999,-999,1599,802,1710,178
1031400719,20150513,2015.36346,1553,31.585,64.151,159.8,19.443,36.571,36.571,26.119,202,19.7,-23.1,2099.2,2393.4,1.41,0.117,0.73,0.44,-999,-999,50.6,5.6,-999,-999,93,67,-999,-999,925,242,481,138
1031400721,20150513,2015.36346,1553,31.585,64.151,199.6,19.115,36.558,36.559,26.197,200.3,19.5,-26.1,2105.2,2395.1,1.9,0.098,0.34,0.57,-999,-999,50.5,6.6,-999,-999,121,78,-999,-999,58,110,21,0
1031400723,20150513,2015.36346,1553,31.585,64.151,252,18.784,36.559,36.559,26.284,194.2,19.3,-33.6,2113.5,2392.3,2.63,0.098,0.24,0.7,-999,-999,47.4,5.3,-999,-999,164,128,-999,-999,17,22,136,2
1031400815,20150513,2015.36387,1929,31.55,64.166,406.3,18.093,36.522,36.523,26.437,190.3,19.2,-40.6,2119.4,2386.5,3.78,0.098,0.32,1.16,-999,-999,45.9,7.6,1.4,-999,199,-999,-999,-999,-999,-999,-999,-999
1031400817,20150513,2015.36387,1929,31.55,64.166,499.8,17.414,36.424,36.424,26.533,190.4,18.2,-43.6,2125.4,2381.4,5.36,0.098,0.4,1.68,-999,-999,45.6,10,1,-999,287,-999,-999,-999,-999,-999,-999,-999
1031500201,20150623,2015.47486,745,31.668,63.768,6.2,26.277,36.653,-999,24.196,-999,26.5,-999,2075.7,2400.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1031500202,20150623,2015.47486,745,31.668,63.768,19.8,23.397,36.625,-999,25.054,-999,24.1,-999,2075.3,2400.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1031500203,20150623,2015.47486,745,31.668,63.768,39.1,21.533,36.595,-999,25.567,-999,22.5,-999,2071.3,2394.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1031500204,20150623,2015.47486,745,31.668,63.768,58.4,20.381,36.577,-999,25.87,-999,21.4,-999,2072.8,2395.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1031500205,20150623,2015.47486,745,31.668,63.768,79.9,19.85,36.571,-999,26.008,-999,21,-999,2079.1,2397.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1031500206,20150623,2015.47486,745,31.668,63.768,99.7,19.596,36.572,-999,26.076,-999,20.7,-999,2088.4,2397.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
