"No","NN.sigma_1800_today","lat","long"
11274,0.00128517051357105,74.498,360.01
11275,0.000207196553126226,74.498,362
11276,0.000935915184145571,75.005,363.98
11277,0.00440999504190566,75.004,362.01
11278,0.0178100907077054,75,361
11279,0.00343901878658697,75.003,358.97
11280,0.00123814192432538,75.249,358.95
11281,0.00234065780146191,76.003,357.01
11282,0.000598364584070541,76.247,356.97
11283,0.00360466298216565,75.755,355.99
11284,0.00051282845409686,75.745,355.14
11285,0.00352528848455665,75.498,355.99
11286,0.00184895970391741,75.5,356.98
11287,0.00932306614644372,75.751,357
11288,0.00397968587920295,75.257,357.01
11289,0.000254918176401367,75.249,355.01
11290,0.00310972210038218,75.504,355
11291,0.00757527289161267,75.253,353
11292,0.000831693812516343,74.751,355
11293,0.00343916941963854,74.748,356
11294,0.0016391675954294,74.749,356.98
11295,0.00927229901761982,74.747,357.97
11296,0.000546539032577342,75,358.01
11297,0.00293108500812863,75.002,357
11298,0.00193633296746962,75.003,355
11299,0.00360532909026746,74.999,352.99
11300,0.00142391363882636,74.614,350.4
11301,0.00710265651674275,74.001,351
11302,0.00513568093904064,74.003,353
11303,0.0059371765369954,74.251,354.81
11304,0.00942360052155596,74.5,354.99
11305,0.000778585260601494,74.501,357
11306,0.000285194964153322,74.499,356
11307,0.00129004652719688,74.507,353.99
11308,0.00268577915664203,74.369,354.99
11309,0.0187849818942031,75.606,361.3
11310,0.00798761759722109,74,366.01
11311,0.00171029102963225,71.337,351.98
11312,0.000101256916645867,71.28,352
11313,0.00268175201195122,72.998,356.99
11314,0.00682591903190972,73,359.99
11315,0.000946889882210846,75,358.99
11316,0.00249754574391084,75,358
11317,0.00116829718885236,75,357.01
11318,0.000823791090814023,75,356
11319,0.000419943886598173,74.997,352
11320,0.000785264192300588,75,350.99
11321,0.00418694372074312,75.002,349.98
11322,0.0088077321940438,74.5,349.98
11323,0.00880693026167309,74.498,348.99
11324,0.00042721833046034,74.502,352.01
11325,0.000836993661735339,74.497,356.07
11326,0.00162092641104473,74.998,354.99
11327,0.0011991923444694,74.998,354.03
11328,0.00240483185931468,75.248,352.5
11329,0.0168497819294763,75.5,352
11330,0.00226630223609096,75.75,351.49
11331,0.00558795391474884,76.002,354.99
11332,0.0121929249910924,75.985,359.57
11333,0.00256746561185671,76.502,358.99
11334,0.00383023329060853,76.007,360.99
11335,0.000469734356525012,75.998,362
11336,0.000424402449962904,76.007,363.99
11337,0.00698971857686785,76.005,365
11338,0.0090428092428623,75.002,363
11339,0.000153971891111964,75.003,362.02
11340,0.0137755577137446,75.002,361.01
11341,0.00384747474026825,74.003,357.99
11342,0.0075921290720387,76.41,376.71
11343,0.00805652389580001,76.19,377.53
11344,0.00174631857650916,76.11,377.8
11345,0.0186392263815479,76.573,378.83
11346,0.0159556014588824,76.945,378.72
11347,0.0109027050335112,77.273,378.46
11348,0.0101373829354348,77.53,378.36
11349,0.000508928096823964,77.82,378.72
11350,0.000288448301012176,78.08,379.2
11351,0.0129286809288297,78.222,20.015
11352,0.00897495280833531,78.175,20.268
11353,0.00218406511039367,78.132,20.5
11354,0.0139503514085278,78.07,20.502
11355,0.00793763252729819,77.532,378.37
11356,0.00183374916417004,77.471,379.55
11357,0.0313743057477024,77.425,20.687
11358,0.00818659482105407,77.24,20.038
11359,0.00672495780934327,77.155,20.688
11360,0.001339521127128,77.039,20.688
11361,0.0019764509305485,76.979,379.53
11362,0.00272072406049182,76.961,379.29
11363,0.00410866038281743,76.954,379.07
11364,0.00422793047370911,76.93,378.65
11365,0.00943680229892621,76.778,377.53
11366,0.00844570264071295,76.572,378.83
11367,0.00108006812823729,76.58,379
11368,0.00151772671074975,76.584,379.07
11369,0.000274483954283514,76.589,379.15
11370,0.00075039728964893,74.25,379.17
11371,0.00314135326928795,73,379.44
11372,0.00696942789592229,72.875,379.47
11373,0.00613978871864266,72.75,379.5
11374,0.00194237183023841,72.5,379.55
11375,0.00208570368966496,72.25,379.61
11376,0.00892039958536381,71.5,379.78
11377,0.00850842890314683,76.41,376.71
11378,0.00169844192188701,76.35,376.93
11379,0.0202381194584995,76.19,377.53
11380,0.00792346076429867,75.93,378.5
11381,0.00873568980134149,75.85,378.86
11382,0.00188827241508415,77.4,378.42
11383,0.0265577244813933,77.53,378.37
11384,0.00566846009801929,77.51,378.69
11385,0.00739899209002041,77.5,379.07
11386,0.00394227726639904,77.82,378.73
11387,0.00078111027369636,78.08,379.2
11388,0.000357654138358537,78.28,379.15
11389,0.00354726307986581,78.28,379.71
11390,0.000600921086423516,78.28,379.9
11391,0.00336664830783962,78.22,20.013
11392,0.00210767148634513,78.18,20.265
11393,9.40842376091514e-06,78.13,20.498
11394,0.0119067043038253,78.07,20.5
11395,0.00518664955663888,78.01,20.5
11396,0.00443445148942829,78.01,379.49
11397,0.00492468360315958,78.01,379
11398,0.00408809278047977,77.95,20.5
11399,0.00171561111537665,77.88,20.128
11400,0.010469633998622,77.78,379.58
11401,0.000458701101482373,77.63,20.083
11402,0.00768772974661999,77.43,20.683
11403,0.00716245760464361,77.44,20.357
11404,0.00135358976364529,77.45,20.042
11405,0.000249796358216818,77.47,379.55
11406,0.00013305758956205,77.5,379.07
11407,0.00366665787320805,77.32,379.26
11408,0.00270573146523395,77.2,379.3
11409,0.00194587008798812,75.87,20.225
11410,0.00367879420061501,75.96,379.83
11411,0.00295740926537093,76.05,379.67
11412,0.000735794433092649,76.13,379.53
11413,0.0109283773710555,76.24,379.36
11414,0.00367116739034368,76.34,379.66
11415,0.00231779172194359,76.34,379.21
11416,0.00763701939522305,76.39,379.1
11417,0.0135561623881332,76.45,379.01
11418,0.00912573696716056,76.56,378.85
11419,0.000529493901619378,76.64,378.96
11420,0.00311226818408291,76.76,21.225
11421,0.00212530674849032,76.72,20.877
11422,0.000319265787768605,76.68,20.42
11423,0.00712861809830126,76.64,379.93
11424,0.00226908495111987,76.64,379.74
11425,0.0265910416586958,76.64,379.54
11426,0.0130775791418466,76.64,379.34
11427,0.0227481737693558,76.64,379.14
11428,0.00169686359662919,77.26,378
11429,0.00732749396380842,77.26,378.5
11430,0.00091652882551984,77.26,20
11431,0.00962496505552558,77.26,20.5
11432,0.00298616229943834,77.16,20.688
11433,0.000499093724045719,77.16,21.202
11434,0.000322983080906136,77.26,21
11435,0.00242133340636375,77.34,21.143
11436,0.00559750707835378,77.83,20.688
11437,0.00580782185036632,79,34.92
11438,0.0061864620556685,79.08,34.623
11439,0.00512246699272582,79.16,34.242
11440,0.00197538337854287,79.23,33.862
11441,0.0010954316678285,79.31,33.477
11442,0.00110940370876782,79.37,33.177
11443,0.00154310044115069,79.17,32.765
11444,0.00991852192435903,79.27,31.932
11445,0.00297756643608246,79.35,31.602
11446,0.00124215793280563,79.52,30.968
11447,0.000602991284653734,79.56,30.772
11448,0.00586177188541511,79.57,30.2
11449,0.00176261706674533,79.59,29.542
11450,0.00365089117849326,79.65,28.217
11451,0.00356639415146957,79.67,27.557
11452,0.000505352577168032,79.69,27.145
11453,0.0100843127621314,78.92,25.612
11454,0.000847158146393395,78.98,25.075
11455,0.00171053611059689,79.03,24.542
11456,0.000540819339823439,79.09,24.008
11457,0.00184469697709391,79.15,23.473
11458,0.000283717621907271,79.07,23.102
11459,0.0138646628484006,79,22.727
11460,0.0824121488887253,78.92,22.355
11461,0.0817037310782819,78.85,21.98
11462,0.0372580340716417,78.78,21.607
11463,0.221429826214713,78.69,22.462
11464,0.00790692090071553,78.61,22.713
11465,0.011836347517987,78.52,22.983
11466,0.00132863555514498,78.43,23.232
11467,0.00591812332616097,78.37,22.563
11468,0.00369100916895073,78.42,22.925
11469,0.00181122079377051,78.32,23.563
11470,0.00286474207456308,78.45,24.737
11471,0.0128655159218261,78.52,25.327
11472,0.0114978799313689,78.58,25.913
11473,0.0008253614297036,78.65,26.497
11474,0.0172539179321629,78.53,26.5
11475,0.00161792274447872,78.3,26.503
11476,0.0104306906848143,77.99,26.5
11477,0.00344401062135661,77.68,26.502
11478,0.0309017226063362,77.38,26.5
11479,0.0351497613832697,77.07,26.5
11480,0.000594730355569694,76.76,26.497
11481,0.00327268504971847,76.84,25.108
11482,0.00582923843996179,77,24.21
11483,0.00598618730973179,77.16,23.312
11484,0.0056897065602875,77.2,23.097
11485,0.000600380826389839,76.67,23.75
11486,0.00177846199717184,76.67,22.803
11487,0.0015478088194361,76.47,377.08
11488,0.0366688210408534,76.64,377.23
11489,0.00395458766390168,76.64,377.58
11490,0.0149780523349121,76.64,378.08
11491,0.00557354369195108,76.64,378.58
11492,0.00969482156484176,76.64,379.05
11493,0.00243513097513052,76.64,379.15
11494,0.00426535490433034,76.64,379.54
11495,0.00169481748297546,76.64,20.593
11496,0.00060552445779549,76.64,21.595
11497,0.00196269104395982,76.83,20.085
11498,0.007378979407125,76.83,378.58
11499,0.060381887660073,76.79,377.19
11500,0.169607435679871,76.82,377.33
11501,0.000728382573823656,76.89,378.04
11502,0.000474156099434911,76.93,378.65
11503,0.010187793454065,76.96,379.29
11504,0.000451829954968679,77.02,20.365
11505,0.00205633349498249,77.04,20.688
11506,0.000367765763997909,77.07,21.067
11507,0.00318086327473664,77.26,21
11508,0.0129701374050795,77.26,379.5
11509,0.0175068334429978,77.2,379.3
11510,0.00633766202219059,77.26,378.5
11511,0.00497208379042924,77.26,378
11512,0.0106137933074379,77.46,378
11513,0.0597594924529842,77.53,378.37
11514,0.00863754720116287,77.51,378.69
11515,0.00448230666574676,77.5,379.08
11516,0.0004534145534133,77.47,379.55
11517,0.00546229813496043,77.44,20.357
11518,0.00107653797469617,77.43,20.685
11519,0.00370244607328956,77.72,20.927
11520,0.00143124263175134,77.73,20.583
11521,0.00187458141878927,77.75,20.083
11522,0.00600879265959235,77.78,379.58
11523,0.000139879047964584,77.8,379.08
11524,0.00246069232373044,77.82,378.72
11525,0.00299254702604128,77.83,378.5
11526,0.0961312604768254,77.88,378.43
11527,0.00546349781272705,77.98,378.58
11528,0.00214651426802198,78.01,378.82
11529,0.000826755432266022,78.01,379.11
11530,0.00414276654493222,64,362.01
11531,0.0192044041020619,66,360
11532,0.000566633082487362,66.01,355.99
11533,0.00012982183906261,66,355
11534,0.00253379518846565,68.3,351
11535,0.00155595869691194,68.3,351.98
11536,0.00564108830004552,68.3,352.99
11537,0.00994005231577864,68.3,354
11538,0.00143102073523188,68.3,354.99
11539,0.00244586097992537,68.3,356
11540,0.00348271344781837,69,356.99
11541,0.00338615088713385,69.17,356
11542,7.22889219416798e-05,69.2,355
11543,0.0125988902313183,69.78,354
11544,0.00951297497787328,69.8,355.25
11545,0.000275218515083092,69.8,357
11546,0.00209442514297171,70.43,352.99
11547,0.0283301636453232,71,358.33
11548,0.000138025038637172,71,360.66
11549,0.00649249099021199,71.04,362.31
11550,0.0214982317820683,73.01,361
11551,0.00101480126323579,74,361
11552,0.00379497105887433,75,361
11553,0.0027268136854407,75,360
11554,0.00300294364677628,75,359
11555,0.00526610018782627,75,357
11556,0.000488762176479938,75,353.97
11557,0.00163854998629045,74.99,349.05
11558,0.00202373991223866,74.5,350
11559,0.000641531088394842,73,349.5
11560,0.00430119003494954,71,349.24
11561,0.000269379664771663,70.69,342.63
11562,0.00642214509026754,72,379.33
11563,0.00329005203697313,73,379.33
11564,0.00105537571913557,76.72,379.16
11565,0.00240721255342693,76.92,379.37
11566,0.000394783124218701,77.2,379.3
11567,0.00471055959715822,77.5,379.08
11568,0.00816559827365042,77.67,378.92
11569,0.00181882788815472,78.08,379.2
11570,0.000576258650374647,78.28,379.15
11571,0.00325585567373939,78.28,379.42
11572,0.00172071728292774,78.28,379.71
11573,0.00160554833276838,78.28,379.9
11574,0.00467124800087674,78.22,20.013
11575,0.00143796415110406,78.18,20.263
11576,0.00278832367127056,78.13,20.497
11577,0.00612243485033941,78.01,20.5
11578,0.00447347998980607,78.01,20.005
11579,0.000247238737777008,78.01,379
11580,0.00114901656794219,77.98,378.58
11581,0.0115306746063244,77.82,378.5
11582,0.00281057310345426,77.8,379.09
11583,0.000986316392274787,77.75,20.083
11584,0.00365987531922372,77.72,20.925
11585,0.00214998419882396,77.43,20.685
11586,0.00888783719584816,77.44,20.358
11587,0.0145385236410675,77.45,20.043
11588,0.00512083202961802,77.51,378.69
11589,0.0650574317917689,77.53,378.37
11590,0.00158930594576607,77.255,378.01
11591,0.000738020839884659,77.258,378.49
11592,0.000153099968642574,77.258,379
11593,0.00276400173386371,77.2,379.3
11594,0.0027368959810745,77.258,379.5
11595,0.00583780448798363,77.258,20.5
11596,0.00441991819737838,77.072,21.063
11597,0.00032111833033981,77,379.91
11598,0.00373914718957467,76.93,378.65
11599,0.023146796755883,76.85,377.58
11600,0.0530305398321383,76.792,377.19
11601,0.221771803693706,76.643,377.23
11602,0.00124491355622562,76.643,378.08
11603,0.00582123138927834,76.643,379.05
11604,0.00906972141750891,76.643,379.23
11605,0.0046042394022984,76.643,379.44
11606,0.00167845266479068,76.643,20.077
11607,0.00210489164240123,76.643,21.594
11608,0.00610283023866939,76.67,22.807
11609,0.000720180080505778,76.67,23.743
11610,0.00262261731191128,76.468,21.818
11611,0.00631303375637351,76.468,20.578
11612,0.0102171030915694,76.45,379.01
11613,0.00966455363295826,76.312,379.01
11614,0.00295958851778204,76.343,379.66
11615,0.00355428975587691,76.242,379.37
11616,0.00694083088333802,76.35,376.93
11617,0.000338404061999529,76.28,377.2
11618,0.00123583750117745,76.11,377.8
11619,0.00772186111569011,76.02,378.19
11620,0.000555822301245716,75.93,378.5
11621,0.0528073399556074,70.506,20.005
11622,0.000356174393304733,71.001,379.9
11623,0.00356762184751057,71.496,379.79
11624,0.00170639339049523,71.986,379.82
11625,0.000711819363059596,72.997,379.51
11626,0.000917305920817774,73.499,379.29
11627,0.00329280968455988,73.992,379.19
11628,0.00427219961104378,74.5,372.96
11629,0.0022685400103206,74.505,370.94
11630,0.00404439499077991,74.485,369.04
11631,0.0425717355366309,74.499,366.98
11632,0.0242118493780631,75.001,366.02
11633,0.00244865075676339,74.993,364.05
11634,0.00216212307521332,75.397,359.43
11635,0.00314519574604376,75.334,359.43
11636,0.00015815759315064,75.369,359.3
11637,0.00115704931468986,74.999,357.99
11638,0.00342515845706847,75.005,355.97
11639,0.00237906559803934,69.243,353.23
11640,0.022388580315068,62.833,342.16
11641,0.00538100937975256,62.834,342.14
11642,0.0101504915027096,61.284,352.03
11643,0.0221407036303332,61.3,352.07
11644,0.0169694692354505,61.328,352.12
11645,0.000998301852716324,61.655,354.28
11646,0.00328078403806682,61.46,355.17
11647,0.0024720444274055,61.382,355.54
11648,0.00124833092811599,61.3,355.89
11649,4.42165514952264e-06,61.215,356.31
11650,0.00294308777666136,61.118,356.72
11651,0.00609127887509721,61.042,357.1
11652,0.00200649539034424,60.872,357.88
11653,0.00421323886596714,63.9,361.79
11654,0.000219233712379881,63.308,363.13
11655,0.00122351533344053,63.19,363.41
11656,0.0073941067509225,62.957,363.92
11657,0.00166822834082736,62.839,364.18
11658,0.00502467443991764,75,349.3
11659,0.00311903273277269,75,348.7
11660,0.00248420047122295,75,348.2
11661,0.00480276933747775,75,347.83
11662,0.00374295549832847,75,350.71
11663,0.0207879813259725,75,352.1
11664,0.00571769707966755,75,353.01
11665,0.000390047057083913,75,354
11666,0.0140648239269342,75,356
11667,0.0172372518155603,75,358
11668,0.00785799351127961,75,361
11669,0.0113771088428386,75,362
11670,0.000763554543748732,75,363
11671,0.000627428119161711,75,364
11672,0.00334970345497655,75,365
11673,0.0123642583761639,75,366
11674,0.00242139452718924,74.5,367
11675,0.016166844494148,74.5,369
11676,0.00415486816861239,74.5,370
11677,0.00061306131804884,74.5,371
11678,0.000487198485916527,74.5,372
11679,0.000668984718477222,74.5,373
11680,0.00415491394824171,74.5,374
11681,0.00239977531970573,74.5,375
11682,0.0202816606008793,74.5,376
11683,0.00938892301037283,74.5,377
11684,0.00326015366077354,74.5,378
11685,0.00120586337888108,74.5,378.5
11686,0.00203011598011789,68.43,374.02
11687,0.0122630778652852,68.513,373.79
11688,0.0283668311776173,68.733,373.17
11689,0.00868873539603042,68.784,372.97
11690,0.00522300881796694,68.848,372.8
11691,0.000208915208986876,68.899,372.64
11692,0.000255648151223027,69.134,371.95
11693,8.08488186334242e-05,69.234,371.62
11694,0.00899357340955752,69.7,370.27
11695,0.000817124134289111,70.75,367.08
11696,0.00332262861356887,72.083,362.75
11697,0.00889432968053055,72.2,362.38
11698,0.00447401793164327,72.417,361.67
11699,0.00630773208490497,75,353.01
11700,0.0087266637306937,74.985,354.06
11701,0.00169862059351405,75,356.01
11702,0.00639080725519953,75,358
11703,0.00825313022954925,74.998,359.01
11704,0.000961841076620025,75.001,360
11705,0.0123286335538318,75,362
11706,0.00218821667475352,75,364
11707,0.00478227706375509,74.5,365
11708,0.000164155364833193,74.5,366
11709,0.00312185610014545,74.5,368
11710,0.000889420777547782,74.499,369
11711,0.00069789690385704,74.499,369.83
11712,0.00200550772024741,74.501,370.75
11713,0.00119805502573328,74.5,371.67
11714,0.00530893126933097,74.5,373.5
11715,0.00151047885476964,74.5,374.42
11716,0.00649450711460388,74.5,375.25
11717,0.00525945228348407,74.5,375.92
11718,0.000508118266635892,74.503,376.34
11719,0.00219112533087016,74.497,376.99
11720,0.027878882283999,78.801,368.86
11721,0.0103990757264529,78.8,368.14
11722,0.018937671448131,78.935,367.77
11723,0.0108045776560222,79.13,366.09
11724,0.00299294243414382,79.13,364.9
11725,0.00160283949612703,76.999,361.5
11726,0.0106797705594373,77.002,360
11727,0.000366758419908036,77,358.5
11728,0.0074076787009958,76.999,357.4
11729,0.000287240121593545,77,364.5
11730,0.00186901566134292,77,367.5
11731,6.22444984755668e-05,77,369
11732,0.000176805139052423,77,370
11733,0.00225159088314467,77.001,372
11734,0.00660469857365675,77,373
11735,0.00145502358376209,78.001,368
11736,0.000797691864767073,78.001,369.5
11737,0.0107896679216822,78,371.02
11738,0.0200908112148729,78,372.5
11739,0.0257547946662533,76.15,376.01
11740,0.00223545117275141,75.868,376.79
11741,0.0301365676382269,75.602,377.6
11742,0.00432034450953222,75.2,377.83
11743,0.0107954168748688,74.832,378.1
11744,0.00653517790663086,74.249,379.15
11745,0.00155954692411889,74.168,379.16
11746,0.00612329243018205,74.003,379.23
11747,0.0121600780546615,73.837,379.27
11748,0.0132755204645078,73.667,379.3
11749,0.00182990265610259,73.501,379.33
11750,0.00705129166044201,73.25,379.4
11751,0.00126811874964702,73,379.47
11752,0.000749669082797807,72.744,379.55
11753,0.000280573485948724,72.502,379.56
11754,0.00069132283077082,72.251,379.62
11755,0.0069618626921991,71.753,379.73
11756,0.00257695726724211,71.502,379.81
11757,0.000846083488641394,71.333,379.83
11758,0.024172579469768,71.161,379.88
11759,0.000591239894568632,70.999,379.9
11760,0.00335744563871476,70.833,379.93
11761,0.00125095647822426,70.666,379.96
11762,0.00214262400836597,70.5,20
11763,0.000969312270491625,69.995,377.8
11764,0.00418396798053684,70.005,376.8
11765,4.92644643033478e-05,70.003,376.67
11766,0.000334978853706719,70.006,376.26
11767,0.00136909402966565,70.02,375.01
11768,0.000900551559521505,70.015,374.01
11769,0.00129785769976532,69.996,372.58
11770,0.00849414682218871,70.001,369.25
11771,0.00292586801264852,70.001,367.26
11772,0.0142113069265661,69.995,365.27
11773,0.00201717156595052,70.015,363.28
11774,0.00373144862936487,70.006,361.33
11775,0.0024915638835075,69.997,359.4
11776,0.00096536546490697,70.003,357.92
11777,0.00636513110970728,70.005,356.55
11778,0.00200266302324394,70.004,355.07
11779,0.00641055461097929,70.006,353.82
11780,0.00182807308265845,70.002,353
11781,0.000933992409971796,70.006,352.34
11782,0.000967404640543768,70.005,351.07
11783,0.000539564282752359,67.296,331.86
11784,0.00486742305737057,66.968,332.7
11785,0.0384217307275172,66.757,333.22
11786,0.018737904595548,66.525,333.81
11787,0.000506383780905482,66.418,334.1
11788,0.0724359668074762,62.989,340.01
11789,0.00644289486026451,62.6,344.36
11790,0.00660030858814769,62.78,344.24
11791,0.0205111962299665,62.899,344.16
11792,0.030922086264559,63.021,344.06
11793,0.0244135253126008,63.141,343.99
11794,0.0624033254684786,63.314,343.87
11795,0.0036535461554496,64.6,347.48
11796,0.00231497820062988,64.41,348.09
11797,1.21478476394328e-05,64.157,348.5
11798,0.00365369005198361,63.919,348.86
11799,0.00921108126096873,63.509,349.14
11800,0.000656153674721196,63.26,349.89
11801,0.00227879025223032,63.03,350.5
11802,0.0221015468151713,62.798,351.1
11803,0.000980647732098627,62.6,351.68
11804,0.0396251380732432,62.39,352.2
11805,0.0109709058632453,61.349,352.17
11806,0.0310769490975586,61.22,351.92
11807,0.0488033584902066,61.25,351.98
11808,0.0499912029663517,61.27,352
11809,0.0113406972770515,61.3,352.06
11810,0.0132049833357527,61.33,352.12
11811,0.0160440683412219,61.2,353
11812,0.0476522976808921,60.997,353.51
11813,0.036943192840726,60.8,354
11814,0.00608410210437402,60.58,354.59
11815,0.0163789590257088,60.52,354.78
11816,0.000819810427363525,60.37,355.26
11817,0.00568356466164093,60.2,355.7
11818,0.0135261797246079,59.9,356.5
11819,0.0394006006138707,59.599,357.1
11820,0.0618925032079684,59.283,357.77
11821,0.000989076732299268,59.282,358.68
11822,0.00203019989740637,59.284,359.35
11823,7.75593435268021e-05,59.284,360
11824,0.000530152168148599,59.284,360.67
11825,0.00141340533805277,59.283,361.32
11826,0.000412697004631675,59.284,362.9
11827,0.00524690817298212,59.284,363.37
11828,0.0144124090793555,59.283,364.03
11829,0.0201495368117927,59.284,365.03
11830,0.00411166111730459,72.083,360.17
11831,0.0105603557457517,74.167,354.75
11832,0.0033443268522309,75,360.25
11833,0.00412745568948764,75,348.78
11834,0.00312686678037627,75,349.33
11835,0.00486473609592843,75,350
11836,0.00363523977308869,75,360
11837,0.000334364906773263,75,363
11838,0.00567487548240581,75,365
11839,0.000585732642438242,74.5,367
11840,0.000980471541174776,74.5,369
11841,0.014562318807552,62.995,363.44
11842,0.00228464005489257,64.049,360.53
11843,0.00140868194771412,65.586,355.95
11844,0.00427591237806262,66.069,354.41
11845,0.00741088661776774,66.637,352.62
11846,0.017020216970844,67.185,350.88
11847,0.00802424475958642,67.715,349.13
11848,0.00258635289298141,71.498,354.99
11849,0.000432340807829468,73.487,355.01
11850,0.00796148341653934,72.77,358.42
11851,0.00235828176996485,74.502,357.85
11852,0.00212839034982254,74.568,364.15
11853,0.00574019442711792,74.554,367.09
11854,0.00129943843929709,74.551,368.64
11855,0.00247361091196853,74.551,370.23
11856,0.00117638174292991,74.549,371.85
11857,0.00604050763015334,74.551,373.41
11858,0.0312392072078647,74.166,379.21
11859,0.0124039785973688,73.665,379.31
11860,0.00150123944620666,73.247,379.41
11861,0.00603927895442221,72.747,379.53
11862,0.000537036452612844,73.001,355
11863,0.00130864753154977,73.501,353.33
11864,5.57495284364532e-05,73.5,358
11865,0.00204070768988872,74,362
11866,0.000508742950317298,73.998,358
11867,0.000446195126015803,74,353.17
11868,0.000876372107504789,74.499,352.8
11869,0.00946616888618129,74.549,357.96
11870,0.000403855970559053,75,364
11871,0.00100988463067658,75.001,362
11872,0.00105515661073431,75.001,360
11873,0.00644338967180779,75.501,362
11874,0.00298342345391785,76.503,359.44
11875,0.0018865904026011,75.082,360
11876,0.00194087954664241,74.709,364.6
11877,0.00141366980055754,66.001,362
11878,0.00923897947619351,71.18,352.32
11879,0.0061479656888999,73.001,344.57
11880,0.000766107435675507,73.003,346.98
11881,0.00509689977107469,72.999,349
11882,5.31357762993514e-05,73.005,352.95
11883,0.00723022511782936,73.002,357
11884,0.013116594445088,72.984,361
11885,0.00163563551331757,72.999,365
11886,0.000151599721904522,73.111,370.92
11887,0.000341149245727672,73.117,370.96
11888,0.000147822547044373,73.112,370.83
11889,0.00152247785352334,73.13,370.69
11890,0.00242078435407395,73.137,370.68
11891,0.00352867566652936,73.14,370.62
11892,0.000428414424111021,73.167,370.46
11893,0.0011498831764796,73.208,370.3
11894,0.00279206000761513,74.001,369
11895,0.0289802045890855,74.012,364.94
11896,0.0441938607865059,74.001,361
11897,0.00133879741465416,73.999,357.01
11898,0.00171227869705022,73.996,344.64
11899,0.00217440311419657,74.995,346.28
11900,0.00242593634753161,74.999,347.88
11901,0.00244192880987619,75.003,357.96
11902,0.075718422452637,75,361
11903,0.0576172889024627,75.001,364
11904,0.0276673653413057,75.018,366.96
11905,0.00698541263278284,76.007,364.98
11906,0.0380398136543387,76,361
11907,7.52676737459269e-05,75.999,356.97
11908,0.0542830902957287,75.386,30.118
11909,0.0460670190705706,78.102,27.079
11910,0.00743776044950595,79.023,25.453
11911,0.00655394341882643,77.024,29.188
11912,0.00281067638339556,82.227,29.444
11913,0.000938372540355854,79.233,28.448
11914,0.0576695892751988,79.227,28.416
11915,0.0186649404613106,79.496,29.444
11916,0.000381642960782987,80.049,29.367
11917,0.00404454108031578,81.029,376.24
11918,0.000669140009904605,81.594,376.56
11919,0.00218832344090972,80.6,377.27
11920,0.0488230028883889,77.084,29.562
11921,0.00261025136533333,77.257,41.01
11922,0.00550237753990161,76.518,36.069
11923,0.00468240347151294,75.414,31.477
11924,0.0388637715631326,74.512,33.206
11925,0.00496705103092728,75.035,30.278
11926,0.00379284428879441,77.183,23.55
11927,0.00203068657281987,77.167,34
11928,0.0600237360465226,66,362
11929,0.0283475019957453,66,362
11930,0.0320836028608773,66,362
11931,0.0523116084459422,66,362
11932,0.77287720001516,66,362
11933,0.651786681349994,66,362
11934,0.0907743502274655,66,362
11935,0.00146011730558295,66,362
11936,0.000848008547651964,66,362
11937,0.0216460309293022,66,362
11938,0.0814139255791058,66,362
11939,0.0483605018814167,66,362
11940,0.00534758865525687,66,362
11941,0.0184324988703894,66,362
11942,0.0281507596696124,66,362
11943,0.00145088672327515,66,362
11944,1.45162679020157e-05,66,362
11945,0.00321196932798362,66,362
11946,0.00360804304634777,66,362
11947,0.00401478634610828,66,362
11948,0.00432784388959165,66,362
11949,0.0806288103624181,66,362
11950,0.0965101862229086,66,362
11951,0.0689777114687943,66,362
11952,0.00835871907750335,66,362
11953,0.000146609686922432,66,362
11954,9.53539060324858e-05,66,362
11955,0.000304134884821304,66,362
11956,0.00912862522518218,66,362
11957,0.00344536997605151,66,362
11958,0.00989500452129993,66,362
11959,0.0864418443927638,66,362
11960,0.0860399511615805,66,362
11961,0.11295546579447,66,362
11962,0.0426452922000489,66,362
11963,0.00608146328875465,66,362
11964,0.00600039398314422,66,362
11965,0.00233225967872516,58,358.5
11966,0.00539790846663978,57.999,357.5
11967,0.000904192011352269,59.498,357.51
11968,0.00010118717774469,60,357.5
11969,0.000769898486050817,60,358.3
11970,0.00149180369661562,61.004,362.5
11971,0.124689054718783,61.001,364.33
11972,0.000175113228523836,60,364.5
11973,3.86255471276371e-05,60,363.5
11974,5.69265383475284e-05,60.001,362.5
11975,0.000823774701144714,59.998,361.5
11976,0.000445634168327286,60,360.5
11977,0.000329733172958463,59,361.5
11978,0.00103259276852854,59,362.5
11979,0.00727796043330335,58.999,363.5
11980,0.000760939297075957,59,364
11981,0.00132853012121738,58,365.5
11982,0.00230647946934706,58,366.5
11983,0.00155602289590715,58,368.5
11984,0.115743263838271,58.5,369.5
11985,0.00512516939074543,58.5,370.14
11986,0.0068275187474569,58,370.24
11987,6.3961035112148e-05,58,369.5
11988,0.000138585475687767,57.5,367.5
11989,0.000292512609367307,57.5,366
11990,0.000365399183111224,58,364.25
11991,0.00119093359674439,58,361
11992,0.000975247461997054,57,358.5
11993,0.00121163991737078,56.983,362.25
11994,0.000915151883301451,56.983,363.68
11995,0.000623441057750029,56.983,365.25
11996,0.00516544397114641,56.001,367.5
11997,0.000296193515049933,56,366.5
11998,0.000667256259368762,55.983,365
11999,0.000107686937892339,56,362
