"No","NN.sigma_2100_4.5_today","NN.station_2100_4.5_today","NN.Mdist_2100_4.5_today","NN.sigma_today_2100_4.5","NN.station_today_2100_4.5","NN.Mdist_today_2100_4.5","NN.sigma_2100_8.5_today","NN.station_2100_8.5_today","NN.Mdist_2100_8.5_today","NN.sigma_today_2100_8.5","NN.station_today_2100_8.5"," NN.Mdist_today_2100_8.5","NN.sigma_1800_today","NN.station_1800_today","NN.Mdist_1800_today","lat","long","NN.sigma_today_1800","NN.station_today_1800","NN.Mdist_today_1800","lat_1800_today","long_1800_today","lat_today_1800","long_today_1800","lat_today_2100_8.5","long_today_2100_8.5","lat_2100_8.5_today","long_2100_8.5_today","lat_today_2100_4.5","long_today_2100_4.5","lat_2100_4.5_today","long_2100_4.5_today"
3937,0.0663927869485584,3164,0.329810343478729,3.46847438279734,3845,3.88718965833699,8.2923610758136,7526,10.4693287725289,5.23783857616011,3847,5.59156228064565,0.220678361386802,6395,0.619606916350259,9.967,87.3,0.00066674004928277,6892,0.0326227866488187,-2.9997,209,12.746,307.67,14.5,50.833,28.749,270,14.817,50.833,-5.002,341
3938,0.204331413701428,3164,0.594347354127791,3.49200621577572,3845,3.90972133143427,8.2923610758136,7526,10.7381778644246,5.23674743613237,3847,5.59050523490591,0.255040992054017,6395,0.670493239478973,9.967,87.853,0.0144039055623477,624,0.152044748609331,-2.9997,209,23.315,295.82,14.5,50.833,28.749,270,14.817,50.833,-5.002,341
3939,0.782157983455596,3164,1.29184386947981,3.53932250610587,793,3.95503769480865,8.2923610758136,7526,11.3095832069267,5.51438763285046,3847,5.85968053085671,0.500382930915302,6398,0.983058074198892,9.967,88.403,0.0539175600171656,8836,0.29648272585607,-1,209,2,354,14.5,50.833,28.749,270,4.5002,337,-5.002,341
3940,0.919366486396953,3164,1.43352065161088,3.51006845035418,793,3.92701836756015,8.2923610758136,7526,11.5127807272893,5.51912894611963,3847,5.86428088472326,0.530088959704442,1454,1.01728098164395,9.967,88.95,0.102258790167451,2600,0.412207623999678,0.0129,191.26,15.717,304.2,14.5,50.833,28.749,270,4.5002,337,-5.002,341
3941,0.272466085110809,3164,0.695321131918853,3.10206084579822,3845,3.53680677433182,8.20953615160139,7526,9.85161845344242,4.85282452562885,3847,5.21900285036874,0.150922431345165,6397,0.505552043435731,9.967,89.464,0.000771689513237777,8028,0.0350972568750568,-1.5,209,-19,210,14.5,50.833,28.749,270,14.817,50.833,-5.002,341
3942,0.179110415213796,3164,0.553759603936246,2.99243429734923,3845,3.43213248316828,8.2923610758136,7526,10.0595291364118,4.75583727024883,3847,5.1252914690093,0.198024205968993,6395,0.584392557833694,9.964,89.983,0.00563757883243571,2753,0.0949553604074124,-2.9997,209,9.482,340.49,14.5,50.833,28.749,270,14.817,50.833,-5.002,341
3943,0.199372030071838,8813,0.586530187765195,3.24967077334565,3845,3.67785809149087,8.2923610758136,7526,9.81084077728818,4.9252366891636,3847,5.28900626612992,0.0917396654152542,6397,0.389626301209655,9.967,90.5,0.000116139002874158,12844,0.0136139495229194,-1.5,209,24.507,298.2,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3944,0.245121174435934,3164,0.656081933331119,3.14900740273374,3845,3.58165333326496,8.2923610758136,7526,10.2083028972502,4.85559605030611,3847,5.22168160225797,0.0645020609304849,6395,0.324959074878398,9.964,91,0.00142236912747173,8782,0.0476556492904289,-2.9997,209,1.95,360.75,14.5,50.833,28.749,270,14.817,50.833,-5.002,341
3945,0.50677540349008,3164,0.990467205277031,3.14447670739156,3845,3.57732474234113,8.2923610758136,7526,10.64617950442,4.84843895281853,3847,5.21476417303676,0.058128767882289,6396,0.308099604043429,9.967,91.45,0.033816625631329,6899,0.233868211464021,-2,209,17.403,307.67,14.5,50.833,28.749,270,14.817,50.833,-5.002,341
3946,0.159405371252614,3164,0.520421850373568,3.22154967699177,3845,3.65097634648333,8.2923610758136,7526,10.2781875539252,4.85891215206158,3847,5.22488676316098,0.158855695765397,6395,0.519468407969509,9.967,91.903,0.00169514420657098,2753,0.0520277663480917,-2.9997,209,9.482,340.49,14.5,50.833,28.749,270,14.817,50.833,-5.002,341
3947,0.126618884853802,8813,0.460875336572519,3.03737301934521,3846,3.47503315596773,8.2923610758136,7526,9.87979566654446,4.6792733746988,3847,5.05135438389324,0.0210995601769877,6397,0.184266451131542,9.964,92.27,0.00156477919502838,10941,0.0499858518487601,-1.5,209,-17.829,175,14.5,50.833,28.749,270,14.664,50.831,-1.98,368.48
3948,0.160132027845178,8813,0.521680197309716,3.07702459627111,3845,3.51289562800243,8.2923610758136,7526,10.1499902418889,4.64770032219695,3847,5.02087516405399,0.115243719874538,6397,0.438710531536237,9.964,92.636,0.00267592921821881,2935,0.0653813825776441,-1.5,209,-18.692,323.26,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3949,0.225699880347642,8813,0.627220295259774,3.00520329474507,3846,3.44432128397922,8.2923610758136,7526,9.83308248011638,4.72988172465777,3847,5.10022236617111,0.029101517560433,6397,0.216749254966624,9.967,92.997,0.00495734445137698,1414,0.0890305068348212,-1.5,209,-18.5,189.99,14.5,50.833,28.749,270,14.664,50.831,-1.98,368.48
3950,0.0606675323880417,8813,0.314913611307049,2.85922357813542,3845,3.30502376378714,8.2923610758136,7526,10.1175792130025,4.34536721395401,3847,4.72933682532127,0.062360369376312,6397,0.319383668135628,9.967,93.369,7.50671700896828e-05,10886,0.0109450198496643,-1.5,209,-16.751,236,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3951,0.0254540359217981,8813,0.202564631713304,2.62417417056712,3846,3.08092524010676,8.2923610758136,7526,10.2978979573599,4.00336883707503,3847,4.400271604749,0.0719123587705942,6397,0.343619700556302,9.967,94.633,0.00530916566650024,7245,0.0921420536679618,-1.5,209,24.499,305.53,14.5,50.833,28.749,270,14.664,50.831,-1.98,368.48
3952,0.0114123672660339,8813,0.135257258048053,2.451264388025,3845,2.91616665652246,8.2923610758136,7526,10.3853637952853,3.7036419931467,3847,4.11252856396809,0.076810892113951,6397,0.355472996346749,9.9,95.067,0.00157245717920987,12928,0.0501084126061871,-1.5,209,26.499,283.2,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3953,0.102273369158473,8813,0.41223818473118,2.23901870221291,3845,2.71393093090507,8.2923610758136,7526,10.4901566702967,3.57883640827336,3847,3.99289291224251,0.202565791228141,6395,0.591572922312,9.83,95.5,0.0017016181984457,12965,0.0521270896101767,-2.9997,209,24.937,308.81,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3954,0.156298899801684,8813,0.515015468672382,1.68528036175632,3846,2.18480158847421,8.2923610758136,7526,9.91886114907899,3.61368677834703,3847,4.02628906071817,0.0704605819634485,793,0.340036216861997,9.833,95.833,0.00515580925999953,627,0.0907987556570644,4.5002,337,27.062,295.39,14.5,50.833,28.749,270,14.664,50.831,-1.98,368.48
3955,0.0594353452690559,8813,0.311623370443213,2.26939112651288,3845,2.74287605483132,8.2923610758136,7526,10.5785868787387,3.48737756367728,3847,3.90528911862596,0.17702127592374,6397,0.550298349810024,9.833,96.164,0.00233974245061881,4414,0.0611324365101941,-1.5,209,26.877,294,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3956,0.0229545968374456,8813,0.192266889254144,2.29399016593382,3845,2.7663171614901,8.2923610758136,7526,10.4604999278776,3.50273164610174,3847,3.91999212236974,0.127012397707852,6397,0.461626385449128,9.833,96.5,0.0136986657436653,7267,0.148255044315899,-1.5,209,26.5,287.53,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3957,0.271629091477856,8813,0.694141950196273,2.12901007892868,3845,2.60906016168498,8.2923610758136,7526,10.793805591266,3.41907578144377,3847,3.83990249005432,0.0511940817459241,6395,0.288742262712624,9.833,96.914,0.0157844385210458,3844,0.159208095437387,-2.9997,209,14.917,50.833,14.5,50.833,28.749,270,14.817,50.833,-1.98,368.48
3958,0.174479132259964,7525,0.546064233640156,1.23081232005494,3846,1.74439604552057,8.2923610758136,7526,9.76939294391776,3.34206106006011,3847,3.76621131903221,0.0841567893364052,793,0.372621005528695,9.833,97.286,0.000248210746969003,8032,0.0199029210924429,4.5002,337,-21,210,14.5,50.833,28.749,270,14.664,50.831,29.055,270.01
3959,0.111349283113845,7526,0.430905835934783,1.28743286891608,3845,1.79987437045551,8.2923610758136,7526,11.4990035749762,2.82579337157704,3847,3.27313804472279,0.111992851931725,5825,0.432203710401234,9.833,97.55,0.00372354286024811,5070,0.077141072437986,-0.0047,209,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3960,2.96171066864027,7526,3.40280837148336,0.0786898825817711,7648,0.35992768605295,7.79722626842912,7526,14.7023990667817,0.329296513035856,5688,0.772655487273617,7.21230663716384e-05,5012,0.0107282372189974,-24.379,110.59,0.0202407333545831,6871,0.180446538687233,-16.75,260,7.149,306.65,22.852,250,28.749,270,-3.499,250,28.749,270
3961,2.04607861030846,7526,2.52995370930713,0.0237666310986168,5685,0.195669683386409,7.56625512924151,7526,14.0910303319516,0.354664871966539,5688,0.805687847757166,0.00207398304377621,5532,0.0575529070335613,-24.503,111.28,0.0288266203106861,805,0.215711333147846,-8.0008,265,34.333,27.5,22.852,250,28.749,270,22.497,250.01,28.749,270
3962,2.41350914112396,7526,2.88019524657726,0.0302607595439767,7652,0.221074993500483,8.2923610758136,7526,14.7927067488868,0.37043545858017,5688,0.825834361045818,0.0114010348299369,5607,0.135189781403959,-24.635,112,0.0255119057841491,7515,0.202797097508996,-20,257,28.998,265,22.852,250,28.749,270,-5.4162,250.58,28.749,270
3963,2.62049564343255,7526,3.07741953616858,0.0468873886969318,7652,0.27609500885298,8.2923610758136,7526,14.8961985690366,0.354190288827965,5688,0.805077154694341,0.0112621501490225,5500,0.134360118434478,-24.703,112.31,0.174823432670716,7515,0.546639144029299,0.0132,249.99,28.998,265,22.852,250,28.749,270,-5.4162,250.58,28.749,270
3964,2.72629700224678,7526,3.17826578441131,0.0737668287612038,5813,0.348149263993218,8.2923610758136,7526,15.0746956117251,0.39367392751867,5688,0.855032319758392,0.0206065039101029,5500,0.18208290249857,-24.782,112.77,0.264234362842673,7515,0.683666448779561,0.0132,249.99,28.998,265,22.852,250,28.749,270,-1.9733,225,28.749,270
3965,2.76060847008834,7526,3.21097827118787,0.0842915258444929,7652,0.372929049851454,8.2923610758136,7526,14.9967818721394,0.360343966510431,5688,0.812975308421433,0.0201147147588013,5500,0.179879426396827,-24.727,112.47,0.328344403518981,7515,0.771399627494648,0.0132,249.99,28.998,265,22.852,250,28.749,270,-5.4162,250.58,28.749,270
3966,1.74272691325551,7526,2.23991491612306,0.0101711335089778,7654,0.127658594346703,7.62198698780883,7526,13.5847413221906,0.202483701151716,3847,0.591443699487505,0.00156392452529747,5646,0.0499721905333155,-24.573,111.65,0.0136052586649208,814,0.147745980062417,-0.3358,249.67,35.233,21.483,14.5,50.833,28.749,270,-7.0833,252.9,28.749,270
3967,2.13343049974605,7526,2.61327535153417,0.0221890153466392,7654,0.189004704713324,7.63027301184371,7526,13.5416925972067,0.331412937563043,3847,0.775442767296925,0.00340838611073497,6978,0.0737997009419464,-24.42,110.93,0.0646431792568638,820,0.325323410906163,-0.255,250,40.167,379.17,14.5,50.833,28.749,270,-7.0833,252.9,28.749,270
3968,1.90517399381198,7526,2.39539901517982,0.0320885622564178,7654,0.227736338273365,7.60480788828512,7526,13.690748781772,0.229575337249767,3847,0.633052067809436,0.00509306070154346,6974,0.0902434044493733,-23.888,110.64,0.00764042298049364,804,0.1105872813866,0.9967,249.96,35.65,26.217,14.5,50.833,28.749,270,-7.0833,252.9,28.749,270
3969,1.72470195295517,7526,2.22263054602966,0.020874179532132,7654,0.183271453068601,7.65582930702339,7526,13.4033570935678,0.138105950981408,3847,0.482406019520015,0.00451899828435517,5648,0.0849957955282828,-23.399,110.67,0.00728364622080674,814,0.107966751460831,0.335,249.67,35.233,21.483,14.5,50.833,28.749,270,-7.0833,252.9,28.749,270
3970,1.51615301632757,7526,2.02199095574809,0.0735635363919009,7654,0.347655285373665,7.63211858972773,7526,13.5221990122444,0.104990648183517,3847,0.417901014886064,0.0116903016884715,5650,0.13690193879467,-22.912,110.71,0.0489582970606589,814,0.282241979519285,1.0007,249.67,35.233,21.483,14.5,50.833,28.749,270,-7.0833,252.9,28.749,270
3971,2.16947425447874,7526,2.6476414198578,0.105531386060833,3831,0.419020171522757,7.64310018587231,7526,14.5876064929657,0.459060303958759,3847,0.93451631037275,0.0154528652344408,8935,0.157516640051921,-21.938,110.8,0.121130613629525,7516,0.450293765907392,-4,350,28.684,265,14.5,50.833,28.749,270,13.997,52.169,28.749,270
3972,1.88621388625035,7526,2.3772745590577,0.0430777185390506,3831,0.264441370109539,7.58607695245173,7526,14.43142834819,0.442839104923274,3847,0.915127880296554,0.00329954657403032,8869,0.0726102474297465,-21.45,110.84,0.00451991948956045,7516,0.0850044739607656,-5.97,354.05,28.684,265,14.5,50.833,28.749,270,13.997,52.169,28.749,270
3973,2.16529159527688,7526,2.6436538128149,0.244294974673073,3831,0.654871998852955,7.71150251857516,7526,14.6611551619057,0.709769198789025,3847,1.21528935745902,0.00119954245226046,4683,0.0437619579578993,-20.478,110.93,0.161249596439058,7523,0.523610901177304,7.376,306.64,28.794,269.44,14.5,50.833,28.749,270,13.997,52.169,28.749,270
3974,0.931614619967124,7526,1.44599027495047,0.158290739584491,3845,0.518487040044489,7.61419322389493,7526,13.632017530785,0.266931964247201,3847,0.687500044748027,0.0214674345547832,5483,0.185879457727565,-19.503,111,0.0201263638953558,806,0.179931922760973,1.0245,235.01,34.067,33,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3975,1.02937541163776,7526,1.54468248374174,0.217252932851391,3831,0.614375383024721,7.58916842662173,7526,13.821602195443,0.356355568919811,3847,0.807861284544363,0.0183207756010163,3829,0.17160960270671,-19.015,111.05,0.0581702264011811,809,0.308211979005197,14.333,53.417,33.7,31,14.5,50.833,28.749,270,13.997,52.169,28.749,270
3976,0.990086884724412,7526,1.50518766664289,0.410827018947246,3831,0.876242250534539,7.56814667836703,7526,14.0723548160364,0.74172171752727,3847,1.24926169316834,0.00502708009599459,8876,0.0896557682116646,-18.527,111.09,0.00803070376393354,807,0.113385376926358,-1,367.73,33.99,35.172,14.5,50.833,28.749,270,13.997,52.169,28.749,270
3977,0.911349093000224,7526,1.4253443052095,0.350262530536501,3845,0.80001266002046,7.58564126492664,7526,13.8453071580513,0.648841710991988,3847,1.14960412332294,0.021107946035635,4943,0.184303372316565,-18.041,111.13,0.0102787022838884,807,0.128334619259943,-4.633,234.87,33.99,35.172,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3978,0.971838807915077,7526,1.48676963821006,0.409752732389584,3845,0.874921916157393,7.80880749691819,7526,12.7874942789362,0.81915339722888,3847,1.33044128622368,0.00619430859344307,4681,0.0995446151089324,-17.553,111.17,0.11055411208064,807,0.429297688365094,7.5245,306.72,33.99,35.172,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3979,0.403394884963883,7526,0.867086261886557,0.143666792054407,3845,0.492554944234564,8.04139995909654,7526,12.1501545445074,0.765881544207996,3847,1.27475580079974,0.00442281468175602,5814,0.0840847815427486,-17.067,111.21,0.0270748792415629,10814,0.208981738407516,-2.9983,225,-19.816,177.4,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3980,0.228872895153877,7526,0.631997823604913,0.359764034946232,3845,0.812232845210218,7.9915739504939,7526,12.223541324568,1.12539265929024,3847,1.64039585118763,0.0311449766876107,5814,0.224320988380737,-16.701,111.24,0.00843417853360391,10814,0.116208138284498,-2.9983,225,-19.816,177.4,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3981,0.437209996001794,7526,0.908351877032461,0.432162270715638,3845,0.902253972387694,7.94852981812439,7526,12.3783823450784,1.15071550796215,3847,1.66547132378195,0.0230711198462959,4942,0.192758730409334,-16.336,111.27,0.0178863308734856,5070,0.169548038310442,-9.28,234.46,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3982,0.683330045834457,7526,1.18694042480179,0.778120200907904,3845,1.2876110679038,7.82424746674874,7526,12.7413764776386,1.51479136474712,3847,2.02067611412477,0.0155556085318864,8717,0.158042652659486,-15.971,111.3,0.149236586266739,5070,0.502555912640728,-0.3,210.78,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3983,0.862427705446201,7526,1.37519827954937,0.878386235806287,3845,1.3916061747134,7.77869805101208,7526,12.8788554309235,1.56169015038336,3847,2.06592158632788,0.00907865195458162,5826,0.120581749005136,-15.606,111.33,0.271971471483796,8623,0.694624463039355,0.9935,209,12.999,304.04,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3984,0.186976104451438,7526,0.566648305621717,0.526172245590236,3845,1.01279827509618,8.2923610758136,7526,11.6345810841134,1.38197217370863,3847,1.89202524582813,0.0698306364156713,5828,0.33847075484997,-15.238,111.36,0.0159754545996064,10354,0.16017461669864,2.9785,209,24.5,155,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3985,0.0570605220054913,7526,0.305191073114074,0.762636929829021,3845,1.27134116320062,8.16070784085858,7526,11.9567031552804,1.72175042029638,3847,2.21979956629922,0.0229981909807873,5825,0.192451041076049,-14.875,111.4,0.0103515321102964,9497,0.128790342394143,-0.0047,209,21.003,174.98,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3986,0.305529589358008,7526,0.740926102683135,0.911691279493503,3845,1.42569350569008,7.86977791057014,7526,12.602034677525,1.81217381912186,3847,2.30644359099509,0.00151740852436495,8711,0.0492229596545006,-14.509,111.43,0.0357622094068355,5070,0.240594541402293,-0.22,210.63,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3987,0.6073236324776,7526,1.10406076222135,1.05248988506825,3845,1.56782317345667,7.81629470116419,7526,12.7643236945586,1.88026021676684,3847,2.37158220407895,0.000369842742556165,8707,0.024295487467348,-14.143,111.46,0.131326543517997,8623,0.469795869515906,0.04,210.52,12.999,304.04,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3988,1.20651802755812,7526,1.720515805415,1.47638480576983,3845,1.98355838759309,7.7907485158379,7526,12.8606248805182,2.21324077351946,3847,2.68936188918445,0.00610419720219694,8702,0.0988161280097816,-13.657,111.5,0.317101619124661,6823,0.756475977476558,0.02,209.98,25.719,294.34,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3989,0.0146061643015357,7526,0.153114690595977,1.03452862171589,3845,1.54984741780577,8.16070784085858,7526,11.9475284495676,2.04135199664473,3847,2.52544345987428,0.00204836090964527,8701,0.0571960036363156,-12.682,111.58,0.0240326648098844,8030,0.196772156993709,0.01,209.9,-20,210,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3990,0.348163037153811,7524,0.797297959948186,1.05069048691308,3845,1.56602413801507,8.2923610758136,7526,11.1323435355551,1.93637520201792,3847,2.42521420462009,0.0581125154899332,6395,0.308055541091943,-12.196,111.62,0.00153054575800649,7233,0.0494357082170089,-2.9997,209,24.5,315.62,14.5,50.833,28.749,270,14.817,50.833,28.844,269.66
3991,0.010030520659873,7526,0.126769552952697,0.87025803689633,3845,1.38325535849424,8.07657100413013,7526,12.0836841718051,1.82546699167495,3847,2.31916746313401,0.00562035136586008,8701,0.0948098403247044,-11.834,111.66,0.025294172781319,6913,0.201921118929421,0.01,209.9,27.489,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3992,0.0692450788884552,7526,0.33700976722176,0.860810690562353,3845,1.3735329136347,8.2923610758136,7526,11.7959177328941,1.80269844904304,3847,2.29737203421063,0.0152806088285783,6401,0.15663087596811,-11.866,111.37,0.00921918929633074,9497,0.121514867365531,0.5,209,21.003,174.98,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3993,0.0378333117053965,7526,0.247564896743541,1.03951864048878,3845,1.55484553938415,8.2923610758136,7526,11.8786489084847,2.02802599123679,3847,2.51272638187556,0.00587975750041597,6402,0.0969781375026987,-11.742,110.89,0.0391227729122253,6910,0.251812721878151,1,209,25.234,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3994,0.00577868822726601,7526,0.0961390921760082,0.965497156767736,3845,1.4803573024861,8.2923610758136,7526,11.7054457081158,1.95780536344675,3847,2.44568513958529,0.000860909095090221,8701,0.0370713371322796,-11.646,110.39,0.0347592923953714,8030,0.237149768763174,0.01,209.9,-20,210,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3995,0.397329881030865,7526,0.859576302401327,1.13190627875832,3845,1.64685195746834,7.95603812548153,7526,12.3405742144313,2.05488288775934,3847,2.53835444700128,0.0228416037047973,8943,0.191788786425828,-11.541,109.85,0.00833855007700431,9626,0.115545263402871,4.01,357.47,-15,175,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3996,0.0138099828097944,7526,0.148859492568338,1.01776221033476,3845,1.53303012865739,7.80640599770557,7526,12.7783176019519,2.0111419893951,3847,2.49661149861771,0.00128434903832951,8701,0.0452832731631911,-11.409,109.37,0.0573476008069895,6913,0.3059751862105,0.01,209.9,27.489,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3997,0.095612549814963,7526,0.398067958425888,1.11048288090759,3845,1.62560123951459,7.94852981812439,7526,12.3471713276144,2.10172741576171,3847,2.58304138721793,0.00496567672649133,6401,0.0891054443671152,-11.198,108.91,0.0100110435178531,9497,0.126645922170112,0.5,209,21.003,174.98,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3998,0.0397517712112365,7526,0.253860549751466,1.04244309155373,3845,1.55777326922342,7.90568999600589,7526,12.4888219849763,2.01293788098983,3847,2.49832571314896,0.0142704421851905,6401,0.151334683894424,-10.95,108.5,0.0303226391403017,9497,0.22130363128978,0.5,209,21.003,174.98,14.5,50.833,28.749,270,14.817,50.833,28.749,270
3999,0.253425802265182,7526,0.668161006790943,1.09461441734459,3845,1.60982936301924,8.02695701803389,7526,12.2151396878922,2.01443164400561,3847,2.499751515687,0.0106983194863099,8943,0.130938918783617,-10.699,108.1,0.0017192844435311,6912,0.0523971679071938,4.01,357.47,26.739,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4000,0.00760256814168158,7526,0.110312154361583,1.00082726139632,3845,1.51600555675222,7.94852981812439,7526,12.3612621236224,1.99156314620214,3847,2.47792098248541,0.000693656353972343,8701,0.0332749414777498,-10.45,107.7,0.0530846215220033,6913,0.294135300099717,0.01,209.9,27.489,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4001,0.273864986869597,7526,0.69728904670933,1.08876586981067,3845,1.60400945052098,8.2923610758136,7526,11.8311136626982,2.00078153334283,3847,2.48672160512273,0.00234139804077181,8943,0.0611540813775235,-10.183,107.28,0.0106428656994848,6912,0.130597680799404,4.01,357.47,26.739,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4002,0.199411241772851,7526,0.586592291776284,0.863414439945128,3845,1.37621426054362,7.83871193598297,7526,12.6897512018837,1.97888934084263,3847,2.46582005858489,0.0241983601344442,8709,0.197455822440234,-9.665,106.45,0.01063384002872,5070,0.130542057847025,-0.16,210.55,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4003,0.131099966126482,7526,0.46936969392373,1.17539822182203,3845,1.68985341383341,8.04139995909654,7526,12.1369579729279,2.16590548643897,3847,2.64423908178587,0.00689934184491445,5828,0.10507180499864,-9.414,106.08,0.00837580754930447,9497,0.115803968975124,2.9785,209,21.003,174.98,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4004,0.414815172037423,7526,0.881134731338182,0.868659453605071,3845,1.38161147230482,7.84499029309041,7526,12.6614809832774,2.00687875332637,3847,2.4925420259311,0.00394474506043938,8716,0.0794028542782727,-9,105.63,0.0864242254475925,5070,0.377775718440033,-0.26,210.78,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4005,0.0283247061966313,7526,0.213803858296335,0.99529734206891,3845,1.51043777024589,8.05774360301322,7526,12.1622139332288,2.11902672702448,3847,2.59953986414833,0.00905915758222996,5825,0.120451750619772,-9.126,105.17,0.021720168274091,10814,0.186979816416809,-0.0047,209,-19.816,177.4,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4006,0.019575341403814,7526,0.177432291147161,0.996479938938335,3845,1.51162882760398,8.20953615160139,7526,11.9518251077651,2.15393842852719,3847,2.63282961466005,0.00667199370208775,8710,0.103321452475776,-9.123,104.67,0.0562924728234822,10814,0.30308415475661,-0.16,210.6,-19.816,177.4,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4007,0.630973426252982,7526,1.13008791016019,1.08089173738605,3845,1.59616780060427,7.90060372493453,7526,12.5129240237645,2.22383258169324,3847,2.69945728737267,0.00170471262599753,8717,0.0521744973670314,-9.125,104,0.330665467279966,6908,0.774459048729875,-0.3,210.78,23.732,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4008,0.0663606960133836,7526,0.329728540408108,1.00617942185187,3845,1.5213902948457,8.2923610758136,7526,11.9414813903711,2.21310437576371,3847,2.68923188110393,0.0367389398757208,8710,0.243905164729188,-9.125,103.34,0.021761816197441,5070,0.187160544371215,-0.16,210.6,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4009,0.13797248857674,7526,0.482160341104891,1.26924340166832,3845,1.78207754842982,8.2923610758136,7526,11.5794203979561,2.42278484857055,3847,2.88903269272335,0.0199683756981012,8943,0.179218686755601,-9.125,102.67,0.0678315518979175,9497,0.333459349566154,4.01,357.47,21.003,174.98,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4010,0.0132306364756897,7526,0.145686819199762,1.09430675669015,3845,1.60952330340795,8.2923610758136,7526,11.6697874579856,2.32040399417279,3847,2.79148607184005,0.00820347052758584,8710,0.114602476367259,-9.125,102,0.0912725761968482,6910,0.388597515258716,-0.16,210.6,25.234,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4011,0.200616919592188,7526,0.588499525882561,1.62758067598965,3845,2.12935880979771,8.2923610758136,7526,11.2677612704253,2.94153184002966,3847,3.38355136050891,0.00367089976843123,5828,0.0765930209945662,-8.936,101.34,0.0392182477848991,12969,0.252124564711966,2.9785,209,24.066,312.06,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4012,0.0945210772869763,7526,0.395704601616948,1.5371059455143,3845,2.04221440943297,8.20953615160139,7526,11.8346403472668,2.87839229129207,3847,3.32330913855382,0.0304723927377657,6402,0.221856023935529,-8.75,100.68,0.0406147817802843,6911,0.256645280812612,1,209,25.986,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4013,0.191712410557999,7526,0.57430477650158,1.77535138912361,3845,2.27118072186832,8.2923610758136,7526,11.3984110006998,3.05285673047574,3847,3.48981719343068,0.0108941583983,6398,0.132137092251051,-8.561,99.999,0.00285091589433998,6822,0.0674876248205472,-1,209,26.422,294.38,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4014,0.142114656468044,7526,0.48973911495791,1.71303601953656,3845,2.21143989024389,8.2923610758136,7526,11.2302149488012,2.98708950303575,3847,3.42703080069438,0.00518325543186658,6398,0.0910406095891479,-8.375,99.332,0.0118342594158523,6909,0.137746231944625,-1,209,24.485,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
4015,1.23825845908159,7526,1.75170577420177,2.13726498702366,3845,2.61693171470155,8.0987842043543,7526,12.0677441069683,3.34298859651718,3847,3.7670986003561,0.0195374814460525,5474,0.177259291241528,-8,98,0.11434386797621,6823,0.436917519846473,-6.0022,220,25.719,294.34,14.5,50.833,28.749,270,14.817,50.833,28.749,270
